order_id,delivery_time (days),geolocation_city_c,geolocation_state_c,payment_value,freight_value,seller_city,seller_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,geolocation_city_s,geolocation_state_s,product_volume,distancia_km,purchase_to_approval_days,approval_to_carrier_days,carrier_to_customer_days
2f7629415fce83aab452e69eda981a49,6.64,cotia,SP,55.96,10.96,sao paulo,SP,relogios_presentes,200.0,16.0,2.0,20.0,sao paulo,SP,640.0,8.850629201680471,0.498449074074074,-0.0350231481481481,6.177974537037037
2f7686472526a14dea7833c54aea6a70,20.24,garanhuns,PE,99.87,28.9,laranjal paulista,SP,brinquedos,3008.0,32.0,45.0,32.0,laranjal paulista,SP,46080.0,1983.2927189072705,0.0114583333333333,10.375208333333331,9.854201388888889
2f773c64787631d6c8c0b98193a166eb,18.11,guarulhos,SP,101.73,11.83,sao paulo,SP,brinquedos,1500.0,40.0,25.0,20.0,SP,SP,20000.0,11.126392948834647,0.0074305555555555,14.039143518518518,4.063252314814815
2f783e7dd705688d34e7d8b9e5a3e33a,7.73,araras,SP,29.77,7.78,sao paulo,SP,telefonia,300.0,17.0,4.0,12.0,sao paulo,SP,816.0,161.1921556098431,0.0105208333333333,2.217696759259259,5.501064814814815
2f78724a34b125e8d8a5f731116bc5ad,9.01,curvelo,MG,35.09,15.1,santo andre,SP,beleza_saude,100.0,20.0,15.0,15.0,santo andre,SP,4500.0,587.6336951641858,0.0088078703703703,1.2704861111111112,7.727094907407407
2f78768fa4786d3f20e9b6f95d73207a,11.96,brasilia,DF,154.54,25.64,joinville,SC,brinquedos,3110.0,33.0,24.0,43.0,joinville,SC,34056.0,1164.134805579098,0.6058449074074074,2.33375,9.017650462962964
2f78f892f107dc4638cc196dbfee6ba2,21.49,sao luis,MA,177.52,38.52,jacarei,SP,pet_shop,974.0,26.0,30.0,28.0,jacarei,SP,21840.0,2312.260330555865,0.0110185185185185,3.2624189814814817,18.21195601851852
2f7999e73c5e27ffcb9ba5621b9884d0,10.47,assis,SP,212.32,16.26,pirituba,SP,esporte_lazer,1250.0,60.0,15.0,15.0,sao paulo,SP,13500.0,389.8071482881897,0.0088888888888888,2.379166666666667,8.080578703703704
2f79cd5d683bb9ec2efa2f436a05bc46,17.11,quirinopolis,GO,133.25,23.35,santos,SP,beleza_saude,1050.0,40.0,18.0,16.0,santos,SP,11520.0,743.9593535672045,0.0128472222222222,4.169513888888889,12.925092592592591
2f79d47add1e4f50799767e3088e9630,5.2,pereira barreto,SP,36.84,11.85,marilia,SP,,700.0,16.0,18.0,11.0,marilia,SP,3168.0,215.12717639273689,0.0075925925925925,1.9232523148148148,3.270046296296296
2f7a7c29354db7353c1887d24ae76636,9.12,franco da rocha,SP,283.39,13.39,sao jose do rio preto,SP,fashion_bolsas_e_acessorios,100.0,21.0,9.0,14.0,são josé do rio preto,SP,2646.0,390.7657471348621,2.457789351851852,0.4877314814814815,6.177766203703704
2f7b0831a3de1c86dfc528f200d7332e,6.62,contagem,MG,142.28,14.15,santo andre,SP,perfumaria,400.0,18.0,11.0,11.0,santo andre,SP,2178.0,484.62726555161663,0.0088657407407407,1.4512731481481482,5.163252314814815
2f7b0d36ffcaf0277583329ded34c97d,3.87,sao paulo,SP,72.58,12.18,ibitinga,SP,cama_mesa_banho,250.0,40.0,4.0,30.0,ibitinga,SP,4800.0,305.15580006245307,0.0,0.9314467592592592,2.9428703703703705
2f7ba623f95dc3038a0a6ffd1ff0ee05,15.05,caruaru,PE,227.81,33.81,guara,SP,esporte_lazer,2500.0,36.0,38.0,36.0,guara,SP,49248.0,1855.7412866435536,0.013287037037037,1.872337962962963,13.159652777777778
2f7c0d4ae58c91fc32165eed84560e35,16.83,nova lima,MG,64.23,15.23,sao paulo,SP,relogios_presentes,350.0,18.0,10.0,15.0,sao paulo,SP,2700.0,499.8350326421524,0.0116550925925925,0.8818402777777777,15.941180555555556
2f7c478f21ac2d388886deb706e200b3,17.02,sao carlos,SP,539.12,21.1,ibitinga,SP,moveis_decoracao,3400.0,41.0,15.0,25.0,ibitinga,SP,15375.0,100.99031208034594,4.693993055555556,5.309861111111111,7.020439814814814
2f7ceb78f49fb7b42a6d5a42711fba04,13.81,rio de janeiro,RJ,114.35,14.45,sao paulo,SP,papelaria,233.0,12.0,4.0,9.0,sao paulo,SP,432.0,342.77591854997,0.0101967592592592,1.953032407407408,11.847986111111112
2f7d729d01da93cdb12badf11a21d0e8,1.92,sao jose do rio preto,SP,71.48,12.48,sao jose do rio preto,SP,ferramentas_jardim,1550.0,30.0,22.0,30.0,sao jose do rio preto,SP,19800.0,3.4072859728668305,0.0196875,0.4128587962962963,0.956400462962963
2f7d7a6a999ef8c67d93d38849d773e9,11.14,lagoa santa,MG,44.09,14.1,sao paulo,SP,telefonia,100.0,19.0,3.0,11.0,sao paulo,SP,627.0,511.1674941936541,0.0063773148148148,0.8493055555555555,10.284548611111113
2f7e28557591670c3bafadee171c72b0,14.94,rio de janeiro,RJ,131.61,18.04,ibitinga,SP,cama_mesa_banho,835.0,40.0,9.0,33.0,ibitinga,SP,11880.0,575.8013076443964,0.0090046296296296,1.7511689814814817,13.177581018518518
2f7e9ef33c75fde93e927711229c4b23,10.38,santo andré,SP,168.16,15.16,ibitinga,SP,cama_mesa_banho,1850.0,45.0,15.0,35.0,ibitinga,SP,23625.0,313.0063901866009,0.0108680555555555,3.3382638888888887,7.035208333333333
2f7ee291b72997159cb01045ac80be1c,14.33,bom retiro do sul,RS,1289.5,39.5,castro,PR,ferramentas_jardim,6000.0,38.0,34.0,27.0,castro,PR,34884.0,567.9762203231388,0.6847685185185185,1.446712962962963,12.196979166666669
2f7fe3e1ea91048064ff91175ebe6df8,12.84,magé,RJ,144.1,22.06,teixeira soares,PR,construcao_ferramentas_construcao,1450.0,20.0,8.0,20.0,teixeira soares,PR,3200.0,801.9191043700104,0.5554861111111111,1.694583333333333,10.594074074074074
2f80a0b08926b808eafcaa9ceb2e7af4,3.93,sao paulo,SP,99.95,11.95,sorocaba,SP,agro_industria_e_comercio,2467.0,28.0,26.0,24.0,sorocaba,SP,17472.0,86.92830854563323,0.3309722222222222,2.9453935185185185,0.6505787037037037
2f80e75d1ecbb82164966f64abf451fc,25.39,presidente prudente,SP,186.27,36.37,recife,PE,informatica_acessorios,533.0,22.0,11.0,20.0,recife,PE,4840.0,2348.263083813068,0.0171296296296296,4.067303240740741,21.301747685185184
2f820dfff29d7bd20670d70c9a33ba51,22.23,caruaru,PE,149.36,33.26,sao paulo,SP,utilidades_domesticas,1550.0,30.0,6.0,30.0,sao paulo,SP,5400.0,2047.675750043062,0.0126736111111111,2.2186574074074072,19.9996875
2f82268fc803f315fbe873e96f48a60f,21.38,vacaria,RS,138.6,15.61,guarulhos,SP,,400.0,20.0,12.0,15.0,guarulhos,SP,3600.0,716.2034439165764,0.0093402777777777,0.4486805555555556,20.92013888888889
2f839b79d9954ebfedeeba654f0f3de8,3.34,sao bernardo do campo,SP,71.95,7.39,santo andre,SP,telefonia,150.0,19.0,15.0,15.0,santo andre,SP,4275.0,6.293175322053513,0.0070717592592592,2.2891435185185185,1.0484722222222222
2f8542c0ec9dabf60950c6ae4403fdfe,8.22,brasilia,DF,200.47,18.85,santo andre,SP,moveis_decoracao,5400.0,75.0,25.0,25.0,santo andre,SP,46875.0,888.4993722615791,0.0718634259259259,1.173113425925926,6.976875
2f8d9d86fd227f6a31f766d1cc5ef2db,7.94,belo horizonte,MG,160.33,10.46,itauna,MG,informatica_acessorios,517.0,39.0,11.0,13.0,itauna,MG,5577.0,64.13196549053835,0.0134259259259259,2.788784722222222,5.139236111111111
2f8dfe00cfcef172846d190906469686,9.6,santos,SP,102.23,12.33,piracicaba,SP,cama_mesa_banho,1300.0,44.0,2.0,35.0,piracicaba,SP,3080.0,197.1737251229447,1.0887037037037035,3.785254629629629,4.722777777777778
2f8eae41d935a729065d6b24ea0eebc0,7.31,urupes,SP,190.74,12.75,carapicuiba,SP,consoles_games,183.0,20.0,8.0,16.0,carapicuiba,SP,2560.0,366.8671700736827,0.998449074074074,3.768912037037037,2.541145833333333
2f8efac9068ded7f96cea13ecf271dd7,1.92,osasco,SP,34.31,7.78,sao paulo,SP,relogios_presentes,200.0,16.0,2.0,11.0,sao paulo,SP,352.0,15.721801611557249,0.0093402777777777,0.4428009259259259,1.1702314814814814
2f8f31eb2f7b6572836d662a6625c8e4,7.58,astolfo dutra,MG,127.58,10.96,sete lagoas,MG,fashion_bolsas_e_acessorios,800.0,16.0,9.0,11.0,sete lagoas,MG,1584.0,251.01001151641992,0.0086689814814814,2.6162152777777776,4.959895833333333
2f8f7c6485b2474109aedb21aa766600,7.55,livramento de nossa senhora,BA,337.04,18.62,recife,PE,informatica_acessorios,533.0,22.0,11.0,20.0,recife,PE,4840.0,971.7316091031836,0.832488425925926,1.7441898148148147,4.970590277777778
2f8faef508a5a7ba5de0b455cd768da8,18.05,brasilia,DF,95.67,25.77,jaguaruna,SC,moveis_decoracao,500.0,55.0,6.0,11.0,jaguaruna,SC,3630.0,1427.2513759822752,3.448900462962963,0.4892013888888888,14.11167824074074
2f8fcfe0b82ecb5bf95a056e04b3181f,24.14,nova iguaçu,RJ,44.09,14.1,sao paulo,SP,telefonia,217.0,18.0,4.0,13.0,sao paulo,SP,936.0,321.96188888261685,0.0099537037037037,15.077569444444444,9.056099537037037
2f900d5a897afc4d898757b047f67052,9.87,capao bonito,SP,64.62,12.7,ibitinga,SP,moveis_decoracao,700.0,35.0,4.0,30.0,ibitinga,SP,4200.0,251.24526673163325,0.0099652777777777,3.843506944444445,6.016111111111111
2f90cbbae872c312d21619dbd02ab3a5,6.66,Sao Paulo,SP,161.49,2.96,brasilia,DF,informatica_acessorios,150.0,16.0,8.0,11.0,brasilia,DF,1408.0,856.9937898715781,0.7014236111111111,2.5200694444444443,3.434340277777778
2f91341b841ba610e8981cabfcef4989,19.8,olimpia,SP,34.79,12.79,sao paulo,SP,esporte_lazer,500.0,25.0,15.0,25.0,sao paulo,SP,9375.0,390.418292501531,0.006724537037037,14.142523148148149,5.649791666666666
2f913d8514e1297d2b7543d5e7a6f90d,9.72,SP,SP,119.48,15.48,guarulhos,SP,industria_comercio_e_negocios,11325.0,18.0,105.0,30.0,guarulhos,SP,56700.0,5.394873180315722,1.428622685185185,5.440462962962963,2.849247685185185
2f921a8c1d6f7937df5c7fb0468f6f07,1.92,sao paulo,SP,139.04,19.14,cajamar,SP,eletronicos,5200.0,20.0,15.0,13.0,cajamar,SP,3900.0,33.579775433804066,0.0072569444444444,0.4072800925925925,0.9244212962962964
2f92b812fd7c7df5b629833c484cdf1d,14.19,rio de janeiro,RJ,61.36,15.79,brasilia,DF,eletronicos,100.0,18.0,20.0,16.0,brasília,DF,5760.0,922.9898176143096,0.0106597222222222,1.1613657407407407,13.022210648148148
2f93e05c16a3539594b2bd00bf46027b,24.74,guarulhos,SP,74.16,14.17,sao goncalo,RJ,relogios_presentes,350.0,16.0,14.0,11.0,sao goncalo,RJ,2464.0,360.9158395569559,3.275474537037037,6.672905092592592,14.791400462962963
2f9461545e91fb9fde10a190a2986c34,11.03,rio de janeiro,RJ,547.96,48.96,sao paulo,SP,cool_stuff,13800.0,50.0,20.0,40.0,SP,SP,40000.0,316.2448118394932,0.4232523148148148,0.4986921296296296,10.10792824074074
2f95a71d2777d49b1ea9226320de5c3d,13.29,niteroi,RJ,169.19,19.29,sao jose dos pinhais,PR,bebes,2100.0,62.0,7.0,35.0,sao jose dos pinhais,PR,15190.0,675.5070653078524,0.0102199074074074,1.3538657407407408,11.92241898148148
2f972348117659ed047953f60257c3cd,7.94,rio de janeiro,RJ,105.08,20.08,sao paulo,SP,utilidades_domesticas,3100.0,45.0,28.0,26.0,sao paulo,SP,32760.0,367.026276736846,0.0078009259259259,1.989224537037037,5.9445601851851855
2f987d84716580b1465f39247276a59c,4.22,sao paulo,SP,99.43,9.44,santo andre,SP,beleza_saude,250.0,22.0,10.0,18.0,santo andre,SP,3960.0,25.84885339526878,0.8178356481481481,1.3091550925925926,2.0947569444444443
2f9892eb8df4a437d90cc5b1486f3b02,11.99,rio de janeiro,RJ,121.09,21.19,piracicaba,SP,cama_mesa_banho,2100.0,53.0,27.0,40.0,piracicaba,SP,57240.0,413.4536599727857,0.0119907407407407,4.927268518518519,7.049398148148148
2f99eb7c20846f2cfab5cf7c257370ab,7.15,sorriso,MT,193.44,17.22,osasco,SP,beleza_saude,400.0,17.0,13.0,14.0,osasco,SP,3094.0,1542.736161335827,0.0070717592592592,0.2207523148148148,6.924398148148148
2f9d4ee8ca77fe0951ebfe9064cad953,19.3,varginha,MG,105.19,11.17,sete lagoas,MG,fashion_bolsas_e_acessorios,100.0,16.0,5.0,11.0,sete lagoas,MG,880.0,266.1431312876708,1.5171643518518518,14.005914351851851,3.779351851851852
2f9d5a38c98570700418e8e091e56f16,16.27,diadema,SP,90.17,15.27,divinopolis,MG,cama_mesa_banho,1625.0,43.0,8.0,31.0,divinopolis,MG,10664.0,430.3631293957278,0.0132523148148148,9.098425925925929,7.161493055555556
2f9d791088532b218b41f892cc16073b,12.13,curitiba,PR,18.62,8.72,curitiba,PR,musica,200.0,16.0,2.0,11.0,curitiba,PR,352.0,16.061267320837135,1.5739930555555557,4.523287037037037,6.033946759259259
2f9df1faa244b3c72c69901d8c999539,14.02,feira de santana,BA,138.41,18.41,belo horizonte,MG,informatica_acessorios,350.0,32.0,5.0,16.0,belo horizonte,MG,2560.0,1014.308880666196,1.0072222222222222,1.1265972222222222,11.889039351851851
2fa04cf2e7effc77c6c4355cd4401bcc,16.03,uberlândia,MG,103.13,23.14,ibitinga,SP,moveis_decoracao,8050.0,80.0,10.0,60.0,ibitinga,SP,48000.0,318.4552663058443,0.9954050925925926,1.176550925925926,13.853402777777776
2fa365c3be59336941f0c1b054917bb8,6.78,santana de parnaiba,SP,146.68,13.44,sao jose do rio preto,SP,ferramentas_jardim,1750.0,37.0,22.0,40.0,sao jose do rio preto,SP,32560.0,392.1985347445265,0.0099652777777777,3.042939814814815,3.723194444444444
2fa486d029393f1935691163d018a843,13.03,belo horizonte,MG,77.57,17.67,sao jose do rio preto,SP,ferramentas_jardim,1650.0,30.0,22.0,30.0,sao jose do rio preto,SP,19800.0,578.3076970827854,0.0108680555555555,4.097789351851852,8.919178240740742
2fa74b22c65ece27ba1edf1f40354e19,18.57,potiragua,BA,79.0,18.0,ibitinga,SP,cama_mesa_banho,800.0,25.0,5.0,25.0,ibitinga,SP,3125.0,1166.3983848644243,1.0272337962962963,2.980613425925926,14.5625
2fa7634ce48dabd9f75b76ab8c55a9b6,9.61,abreu e lima,PE,74.67,17.68,santo andre,SP,perfumaria,400.0,18.0,11.0,11.0,santo andre,SP,2178.0,2144.79354380372,1.0029861111111111,1.592511574074074,7.016875
2fa86775694fc9f2f7f5132b8109544f,12.54,ribeirao preto,SP,237.24,18.24,osasco,SP,casa_conforto,4550.0,40.0,30.0,40.0,osasco,SP,48000.0,285.9955738452106,0.0125231481481481,0.9633680555555556,11.562349537037036
2fa9493ca588afc288858c5bb1c8abcf,13.02,paraiba do sul,RJ,92.27,17.77,sao paulo,SP,bebes,650.0,38.0,15.0,43.0,sao paulo,SP,24510.0,383.15932261104274,0.0141319444444444,0.6966666666666667,12.312418981481482
2fab4de591dc7b69eeb8afb9a976ba91,4.82,santos,SP,43.33,9.34,sao paulo,SP,esporte_lazer,867.0,26.0,15.0,18.0,sao paulo,SP,7020.0,54.59878922544089,0.0204166666666666,1.135787037037037,3.6610416666666654
2fabe3a6fbc1051857b2494418c8339d,11.85,cantagalo,RJ,139.52,16.62,ibitinga,SP,cama_mesa_banho,1800.0,30.0,5.0,30.0,ibitinga,SP,4500.0,668.0053987047643,0.0102199074074074,8.832256944444444,3.0029398148148148
2fac5c3079ed620f52665e540fc57d66,7.18,sao paulo,SP,62.78,7.78,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,20.0,sao paulo,SP,640.0,27.995487319288426,0.0370601851851851,1.283148148148148,5.857418981481482
2fadef94d26b8d88791d48a31129380d,11.24,paraguacu paulista,SP,61.04,12.79,mogi das cruzes,SP,livros_interesse_geral,500.0,22.0,3.0,13.0,mogi das cruzes,SP,858.0,463.75456069690745,0.0145949074074074,5.286076388888889,5.942245370370371
2fae52333f99d7baf56f5aa89faa14a6,25.02,cassilandia,MS,294.7,19.8,guariba,SP,relogios_presentes,269.0,17.0,11.0,13.0,guariba,SP,2431.0,442.7697397301756,0.0292476851851851,0.9850694444444444,24.00664351851852
2faf6894dfaf3faace515f0a830d69b4,11.48,taubate,SP,61.75,11.85,sao paulo,SP,fashion_bolsas_e_acessorios,200.0,16.0,5.0,11.0,sao paulo,SP,880.0,117.19607660036904,0.9319212962962964,6.55300925925926,3.992407407407408
2fb18b13a1be48e919574ffb28831cc8,6.85,sao paulo,SP,71.1,82.4,amparo,SP,utilidades_domesticas,24200.0,40.0,90.0,60.0,amparo,SP,216000.0,103.12650321319904,1.5471180555555557,1.470972222222222,3.8351041666666665
2fb20060c4293790e86d35ac3943e141,14.3,belo horizonte,MG,61.05,15.1,ibitinga,SP,cama_mesa_banho,300.0,25.0,8.0,19.0,ibitinga,SP,3800.0,555.6543726232866,0.0048379629629629,1.386400462962963,12.909131944444445
2fb340dbc607498b2929f3f6b2a29fb4,2.58,sao paulo,SP,68.62,8.72,guarulhos,SP,moveis_decoracao,400.0,23.0,10.0,22.0,guarulhos,SP,5060.0,27.09808131490664,0.0122569444444444,1.4920023148148147,1.0786689814814814
2fb37b5e58616af008e9835632fdce7c,14.66,sao paulo,SP,118.11,11.65,sete lagoas,MG,bebes,200.0,16.0,9.0,11.0,sete lagoas,MG,1584.0,522.6094249107299,0.023449074074074,7.3772569444444445,7.259155092592593
2fb41f7fd5712215690c4c8a37fdefc5,6.71,rio de janeiro,RJ,144.56,14.66,sao paulo,SP,consoles_games,550.0,33.0,28.0,41.0,SP,SP,37884.0,359.0110013861866,0.0092476851851851,0.8560416666666667,5.845532407407408
2fb5944fe8b440b6b1e35e1a05eb92cf,23.6,rio de janeiro,RJ,225.43,26.43,curitiba,PR,moveis_decoracao,4150.0,50.0,15.0,40.0,curitiba,PR,30000.0,676.245622694374,0.0777893518518518,6.815520833333333,16.70951388888889
2fb6a72b0a07a304bba3ff03e02728e5,5.22,sao paulo,SP,139.09,9.1,sao paulo,SP,perfumaria,450.0,21.0,7.0,15.0,sao paulo,SP,2205.0,18.078008906162143,1.0068402777777778,0.9325347222222222,3.2786689814814816
2fb7dfe5fec51c8a96ee5349c1faf9c0,9.31,guarulhos,SP,146.68,13.44,sao jose do rio preto,SP,ferramentas_jardim,1750.0,37.0,22.0,40.0,sao jose do rio preto,SP,32560.0,416.728856256554,0.0210532407407407,6.402986111111111,2.886203703703704
2fba22888f1373d0c3686616e4caf5c8,13.83,indaiatuba,SP,103.55,13.65,ibitinga,SP,cama_mesa_banho,1850.0,45.0,15.0,35.0,ibitinga,SP,23625.0,223.5721778283213,2.438622685185185,0.710625,10.678391203703704
2fbb05b3ee700e1897b9fa501e416005,15.19,santo andre,SP,80.94,11.94,campinas,SP,market_place,950.0,26.0,17.0,24.0,campinas,SP,10608.0,111.2815525823872,0.0176736111111111,14.820706018518518,0.352037037037037
2fbdb50797dfdc8089e52ac8cf70152e,21.25,caldas novas,GO,194.12,45.12,ilicinea,MG,informatica_acessorios,6550.0,20.0,20.0,20.0,ilicinea,MG,8000.0,461.2129636332526,0.0334953703703703,1.0617824074074074,20.150439814814813
2fbeca2f2c8ffa097d80f9edca1c444f,16.53,florianopolis,SC,72.83,14.16,sao paulo,SP,cama_mesa_banho,400.0,50.0,11.0,11.0,sao paulo,SP,6050.0,504.6433517533091,0.009699074074074,5.907210648148149,10.614699074074077
2fbee332e76a2d78550523b89f33f153,14.16,rio de janeiro,RJ,153.04,8.04,sao goncalo,RJ,informatica_acessorios,250.0,17.0,10.0,13.0,sao goncalo,RJ,2210.0,31.464083912760305,0.0122800925925925,2.374560185185185,11.769074074074076
2fbf5b0affccbe063b648b85eb6480a8,14.93,curitiba,PR,27.38,12.48,maringa,PR,eletronicos,125.0,18.0,8.0,12.0,maringa,PR,1728.0,354.6693629334918,0.0068981481481481,7.825891203703704,7.096608796296296
2fc0b908e1bad9c0182c663a45cad564,8.24,sao paulo,SP,205.76,16.76,brasilia,DF,telefonia,150.0,20.0,7.0,14.0,,,1960.0,,0.0099074074074074,3.079525462962963,5.154375
2fc1313d91489f3f305f00305b493ec5,9.12,contagem,MG,104.28,14.38,sao paulo,SP,eletroportateis,800.0,16.0,45.0,35.0,sao paulo,SP,25200.0,495.6453368066438,0.0063541666666666,0.7105671296296296,8.401666666666667
2fc1b0a22fa3205a36abfec767951243,14.87,sao pedro da aldeia,RJ,131.04,18.04,ibitinga,SP,cama_mesa_banho,1800.0,45.0,10.0,34.0,ibitinga,SP,15300.0,708.007944250669,0.0133333333333333,3.434826388888889,11.416863425925929
2fc4990b9de2806b1e361d39937c113c,6.9,sao paulo,SP,33.13,18.23,joinville,SC,moveis_decoracao,200.0,16.0,2.0,16.0,joinville,SC,512.0,363.2875836940487,0.009699074074074,1.1467361111111112,5.748032407407408
2fc4ba497db1306b9048aceaf0f7e5a9,11.46,rio de janeiro,RJ,324.34,27.28,aparecida de goiania,GO,automotivo,1277.0,30.0,25.0,27.0,aparecida de goiania,GO,20250.0,938.4126814663337,0.6168402777777777,4.657592592592593,6.182673611111111
2fc528da1a706c355f00172b33bf7a1d,11.24,nova odessa,SP,62.78,7.78,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,11.0,sao paulo,SP,352.0,111.30638731360274,0.0050694444444444,0.5170833333333333,10.71494212962963
2fc78ee4879da5d18bf637e3053e4fc4,9.39,rio de janeiro,RJ,91.5,16.5,contagem,MG,papelaria,700.0,20.0,20.0,20.0,contagem,MG,8000.0,347.2573507095842,0.0110532407407407,2.694560185185185,6.688912037037037
2fc8432d4f906403e2bf04d81163b220,13.39,tapiratiba,SP,31.75,11.85,dracena,SP,consoles_games,150.0,16.0,12.0,12.0,dracena,SP,2304.0,495.5906784794785,0.0072222222222222,7.312858796296296,6.069282407407408
2fc8b6f01e0884f61ab625d07bfad865,14.06,urussanga,SC,37.09,15.1,sao paulo,SP,telefonia,200.0,19.0,4.0,11.0,SP,SP,836.0,613.7936946667896,0.0092939814814814,1.968020833333333,12.086284722222222
2fc93d1386aaa543bacb4733abd6d796,16.07,ipatinga,MG,136.6,16.6,ribeirao preto,SP,esporte_lazer,3650.0,14.0,16.0,12.0,ribeirao preto,SP,2688.0,579.1304537143953,0.5077430555555555,0.5635763888888888,14.996585648148148
2fc9faf8c6b3ffe951029b8bae263bb6,25.13,diadema,SP,230.52,35.53,itaquaquecetuba,SP,moveis_escritorio,16167.0,64.0,62.0,25.0,itaquaquecetuba,SP,99200.0,31.910684952679954,1.4557291666666667,13.309791666666667,10.368391203703704
2fcae632b06e40088d1800fc1cfc3e69,16.32,vila velha,ES,28.28,14.1,sao paulo,SP,informatica_acessorios,400.0,16.0,6.0,11.0,sao paulo,SP,1056.0,753.3386414107041,0.994363425925926,0.5115972222222223,14.814456018518518
2fcaf8d9c9070537c1c42e1e159fbd8b,13.31,sao paulo,SP,142.48,23.18,ibitinga,SP,cama_mesa_banho,875.0,25.0,18.0,40.0,ibitinga,SP,18000.0,303.15968669222195,0.0442129629629629,1.259212962962963,12.00306712962963
2fcb286cb29d51ba670d1ae35aeacab6,10.79,cabo frio,RJ,164.08,18.55,votorantim,SP,cama_mesa_banho,250.0,28.0,5.0,16.0,votorantim,SP,2240.0,561.7079400491135,0.0094675925925925,2.650613425925926,8.129814814814814
2fcb6263976614e8dda6b72f13366a6d,5.95,sao bernardo do campo,SP,71.42,13.43,londrina,PR,beleza_saude,500.0,20.0,7.0,20.0,londrina,PR,2800.0,474.5228892687625,0.2405439814814814,0.7473726851851852,4.966921296296296
2fcc1c43a1d4caedfbacd8f9267a8e95,8.84,sorocaba,SP,138.89,13.89,campo limpo paulista,SP,papelaria,7650.0,28.0,55.0,37.0,campo limpo paulista,SP,56980.0,76.85776085203673,0.0063888888888888,4.069224537037037,4.768194444444444
2fccad1e95e778fa79931174307b0ed8,14.97,sao paulo,SP,161.13,61.13,capivari,SP,ferramentas_jardim,30000.0,62.0,78.0,36.0,capivari,SP,174096.0,113.59867359246772,0.7080902777777778,7.367280092592592,6.896631944444445
2fcdb0c004a2a538d3dd724ea76916bd,22.53,grajau,MA,90.71,35.71,itapecerica da serra,SP,telefonia,500.0,16.0,6.0,11.0,itapecerica da serra,SP,1056.0,1992.477931589544,0.0070023148148148,1.4651157407407407,21.05872685185185
2fd12ee976f68370d5397cffb377b4b5,2.1,sao paulo,SP,57.38,7.39,sao paulo,SP,informatica_acessorios,150.0,19.0,5.0,13.0,sao paulo,SP,1235.0,19.702127124448538,0.0094560185185185,1.068900462962963,1.0205787037037035
2fd13e188541306cd666e921f2f4dd4e,10.24,caceres,MT,87.46,18.06,sao paulo,SP,eletronicos,900.0,22.0,6.0,20.0,,,2640.0,,1.007025462962963,1.981863425925926,7.254386574074074
2fd1f537efecf73f84bc7c24d966cff8,4.71,curitiba,PR,313.53,14.53,curitiba,PR,moveis_decoracao,2750.0,69.0,11.0,11.0,curitiba,PR,8349.0,5.299380745709728,0.8317245370370371,0.9230324074074074,2.9541435185185185
2fd334a4961f67b10314902c51de811b,8.3,salvador,BA,29.44,15.79,sao paulo,SP,eletronicos,200.0,22.0,11.0,16.0,sao paulo,SP,3872.0,1463.8714140983282,0.0077893518518518,1.829085648148148,6.462743055555555
2fd35ca971609b8f8f878d87262e6fbd,9.33,niterói,RJ,50.1,15.1,araguari,MG,consoles_games,150.0,18.0,2.0,16.0,araguari,MG,576.0,709.8541483698208,1.0120023148148147,0.4209722222222222,7.894872685185185
2fd46e293aaaeefa2497ae0f70843971,16.1,juiz de fora,MG,151.17,34.18,itaquaquecetuba,SP,moveis_escritorio,10075.0,53.0,51.0,18.0,itaquaquecetuba,SP,48654.0,362.92986140450887,1.6174305555555557,2.7082175925925926,11.778530092592591
2fd47b273ede4fe30db2d0813629b638,21.13,madre de deus,BA,32.78,15.79,sao paulo,SP,telefonia_fixa,200.0,19.0,5.0,11.0,sao paulo,SP,1045.0,1461.2316353170268,0.1535300925925926,3.9366203703703695,17.04013888888889
2fd592f3553f88b7489e09179c93f261,7.37,tambau,SP,233.58,11.96,marilia,SP,casa_construcao,383.0,17.0,14.0,16.0,marilia,SP,3808.0,283.28932501991443,0.7363425925925926,2.576180555555556,4.062233796296296
2fd7d8e43a256d464a02dd7bbe8cb125,9.04,governador valadares,MG,139.51,31.51,brasilia,DF,utilidades_domesticas,5100.0,36.0,15.0,29.0,brasília,DF,15660.0,716.9880822872643,0.0119560185185185,1.8047800925925923,7.22525462962963
2fdb4ded4a31592814f6865adcaf9ea7,24.98,rio de janeiro,RJ,228.78,17.89,florianopolis,SC,brinquedos,300.0,24.0,11.0,24.0,florianopolis,SC,6336.0,738.22779157337,0.0081944444444444,1.1603356481481482,23.81046296296296
2fdbce55deb01ac3ebbb397d65d2b9b3,9.03,aparecida,SP,80.67,25.67,goiania,GO,esporte_lazer,250.0,22.0,14.0,11.0,goiânia,GO,3388.0,806.5777292693924,0.6177083333333333,0.2846759259259259,8.127939814814814
2fdd35034a62541526bee9d3f287c2e0,11.27,tremembe,SP,212.12,12.16,birigui,SP,beleza_saude,550.0,27.0,10.0,22.0,birigui,SP,5940.0,525.88754701084,0.0440509259259259,1.3723263888888888,9.854814814814814
