"id_dt_ini","id_dt_fin","id_cnpj","reg","uf","id_sped","ind_mov_st","vl_sld_cred_ant_st","vl_sld_cred_ant_st_sped","diff_sld_cred_ant_st","vl_devol_st","vl_devol_st_sped","diff_vl_devol_st","vl_ressarc_st","vl_out_cred_st","vl_aj_creditos_st","total_ajuste_credtios_st","vl_retencao_st","vl_retencao_st_sped","diff_vl_retencao_st","vl_out_deb_st","vl_aj_debitos_st","total_ajuste_debitos_st","vl_deducoes_st","deb_esp_st","vl_apurado_periodo_st","apuracao_icms_st","id_importation","id_tenant","dt_created","dt_updated","year","month","day","hour","minute","rown"
"01/09/2023","30/09/2023","09017661001095",E200,AM,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001095-9094528302-20230901-20230930-0-A995367710907E8F2648EC952E68F2C50EB69334-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000528",E200,ES,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000528-129717943110-20230201-20230228-0-23753C97C24A476B5EFB358E20115634D3B3D45B-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000870",E200,PB,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000870-133232221115-20230101-20230131-0-8F95A71994A12C63CB452F8C13EFEC792CABF2F0-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661001095",E200,MA,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001095-9094528302-20230201-20230228-0-F91D5BC43B0DC1EFD13C282B3D96CD36B1E31518-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000870",E200,AC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000870-133232221115-20230901-20230930-0-F6D478242FA89F92A04AA756D9FD2691B3A257A5-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000366",E200,SC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000366-122535868114-20230401-20230430-0-69C4690B00A0432B4A5FAAD19291178236337555-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000366",E200,AL,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000366-122535868114-20230501-20230531-0-5906641D657BC22337258F9245FB7317DEAA7ED0-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000790",E200,MS,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000790-129717952111-20230301-20230331-0-A97FFDA2AC2DBE5FB6F5EB09F176886059DD4F27-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000790",E200,CE,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000790-129717952111-20230601-20230630-0-AB921B47F4ADAE680FDBC93509C607DE182D62C9-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/10/2023","31/10/2023","35068230000258",E200,AP,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20231001-20231031-0-254A805632953376EE600E00B43A0A8DF41D71EF-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661001257",E200,BA,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001257-124827778111-20230801-20230831-0-0B1A65E575134CAEFA5BFF328FC8563D4A4F42F1-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/04/2023","30/04/2023","35068230000177",E200,PB,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000177-083604472-20230401-20230430-0-8BF1E6F59BE54D1BF987745018ABB4EA5A2BEFC2-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/01/2023","31/01/2023","35068230000258",E200,PB,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20230101-20230131-0-3B23F7DB1C566C8A36C21991DD8DA093EF11F168-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000870",E200,PA,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000870-133232221115-20230401-20230430-0-FC38398AA90C5D33A26B629BA6DE7BD504B1D537-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/09/2023","30/09/2023","09017661000366",E200,AM,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000366-122535868114-20230901-20230930-0-4C3F28702556E9028B653C4E1F88ABF4529AAA57-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000528",E200,PR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000528-129717943110-20231201-20231231-0-2836AE611C21E52558B1846A79EC077363BBF546-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000447",E200,RO,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000447-126837414119-20230201-20230228-0-5D0B393C52BF0ACDD0A8FA3F9FBC07AEC7974099-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000870",E200,RR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000870-133232221115-20230501-20230531-0-4D7F87874462B14D1449C7DF8B0414D2904284AB-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000528",E200,SC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000528-129717943110-20230601-20230630-0-0C8887A065422209814574CD7EA756F3A8AD18E3-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661001095",E200,MS,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001095-9094528302-20230501-20230531-0-4755D0FBC32DBA933817D093E243682D924E3EC7-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000102",E200,BA,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000102-148384430111-20231101-20231130-0-D3A7D19521E8E5DFF613D94AD01D4A6697F0AE7F-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000870",E200,AC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000870-133232221115-20231201-20231231-0-C782050788A1392D90C3E17EE6E0FA7FE9341477-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/07/2022","31/07/2022","35068230000258",E200,MG,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20220701-20220731-0-58AAC05D92B3D40F28D7AFACF7BC4F130A77C86C-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000790",E200,SE,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000790-129717952111-20230301-20230331-0-A97FFDA2AC2DBE5FB6F5EB09F176886059DD4F27-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661000366",E200,PR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000366-122535868114-20230501-20230531-0-5906641D657BC22337258F9245FB7317DEAA7ED0-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","35068230000177",E200,PI,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000177-083604472-20231101-20231130-0-F55F4430E52A9087848661FB4944E2FDDD193045-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","35068230000258",E200,PR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20231101-20231130-0-6A2295BCDD3347C7C1579DDB54AC5DF44D9C4692-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000447",E200,RN,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000447-126837414119-20231101-20231130-0-3927549295C4ADE2917316EE53D6F53F47218472-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","09017661000102",E200,TO,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000102-148384430111-20231101-20231130-0-D3A7D19521E8E5DFF613D94AD01D4A6697F0AE7F-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000447",E200,MA,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000447-126837414119-20230101-20230131-0-AC1278471440BE03F4E5886F758882F135756B38-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661001257",E200,SC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001257-124827778111-20230801-20230831-0-0B1A65E575134CAEFA5BFF328FC8563D4A4F42F1-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/08/2023","31/08/2023","09017661000870",E200,SP,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000870-133232221115-20230801-20230831-0-796138C28805F0477094206E909C7F28321E410C-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/08/2022","31/08/2022","35068230000258",E200,SC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20220801-20220831-0-05D7187629D3AA0E20130FFEB94FBC5C8C0086EE-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/12/2023","31/12/2023","09017661000951",E200,AM,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000951-0813440900231-20231201-20231231-0-62210642F9DD6CDCBCB626A0C5CE579C9AB0DC09-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/01/2023","31/01/2023","09017661000609",E200,RN,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000609-131189904110-20230101-20230131-0-D29C555CB5D486462E2B31DA674BE828FCE9381E-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000447",E200,PE,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000447-126837414119-20230201-20230228-0-5D0B393C52BF0ACDD0A8FA3F9FBC07AEC7974099-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","35068230000410",E200,SC,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000410-125971428118-20231101-20231130-0-66DD83D1299B04ABA407556A46B6DAAA2EC7B1D4-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661001095",E200,PB,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001095-9094528302-20230601-20230630-0-AD4783F464911EDBEE96CCFDABB0B15F5F2BF471-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/06/2023","30/06/2023","35068230000339",E200,AM,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000339-1310169877-20230601-20230630-0-2D1577FA58C2E607FD2E29EC8CAEC098962EEDD0-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/06/2023","30/06/2023","09017661000102",E200,RJ,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000102-148384430111-20230601-20230630-0-B303C4F00D8501B55FBFE531F7560EE6E585FFE1-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/07/2022","31/07/2022","09017661000609",E200,PR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000609-131189904110-20220701-20220731-0-AE4087BE3C3EE64E5F3E60286C6C43E187A80502-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/02/2023","28/02/2023","09017661000609",E200,PR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000609-131189904110-20230201-20230228-0-5AA5C9552ECA17F14DBC180F8B8AAF847C4EDA40-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000447",E200,AL,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000447-126837414119-20230401-20230430-0-35923755219709B98ACF12A0898E4A98D0B2B730-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/04/2023","30/04/2023","09017661000790",E200,PE,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000790-129717952111-20230401-20230430-0-5068835A882C6AA780BE24E4CB5A054113890284-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/11/2023","30/11/2023","35068230000339",E200,PR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000339-1310169877-20231101-20231130-0-C6F02D3F62922C11599AD5CE6E9426C727219F29-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/12/2023","31/12/2023","35068230000258",E200,AM,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20231201-20231231-0-46B52C05A499F05457906DB7BA73D8C26F8D6D7D-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/07/2022","31/07/2022","35068230000258",E200,RR,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/35068230000258-083609237-20220701-20220731-0-58AAC05D92B3D40F28D7AFACF7BC4F130A77C86C-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/05/2023","31/05/2023","09017661001095",E200,BA,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661001095-9094528302-20230501-20230531-0-4755D0FBC32DBA933817D093E243682D924E3EC7-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
"01/03/2023","31/03/2023","09017661000366",E200,MS,abfs://land@paulatorrestaxboardlake.dfs.core.windows.net/554008700462410d9ae1f515f59dcb0c_speds/09017661000366-122535868114-20230301-20230331-0-584F00E7543FC846F60CEF58AE5CDAE58202DA4F-SPED-EFD.txt6601c26ae4d1f54a569c6d53,Sem operações com ST,0.0,,,0.0,,,"0",0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,"6601c26ae4d1f54a569c6d53",paulatorres,"2024-03-25 18:49","2024-03-25 18:50",2024,3,25,18,49,1
