order_id,geolocation_city_c,geolocation_state_c,payment_value,freight_value,seller_city,seller_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,geolocation_city_s,geolocation_state_s,product_volume,distancia_km,purchase_to_approval_days
542ed9dd96bd38be14a8dfa8abc13065,embu das artes,SP,70.89,20.99,sao jose do rio preto,SP,ferramentas_jardim,1500.0,30.0,22.0,30.0,sao jose do rio preto,SP,19800.0,410.5531028393173,0.6782060185185185
54385d537116e5d01683eb06b3828d8e,lavras,MG,208.11,28.21,cascavel,PR,moveis_decoracao,2450.0,65.0,8.0,45.0,cascavel,PR,23400.0,959.1993690348382,0.008611111111111111
543b09a837f0bfbe0b94e28a69588fb4,andradina,SP,203.39,19.39,curitiba,PR,beleza_saude,250.0,23.0,7.0,15.0,curitiba,PR,2415.0,549.1491811941269,0.007939814814814814
543cca75b036b547b2b025a1d896895f,brasília,DF,62.5,16.51,sao paulo,SP,moveis_decoracao,2050.0,20.0,15.0,20.0,sao paulo,SP,6000.0,879.6487814557856,0.04275462962962963
544250ab4d14beef8f5e85c91ba932dd,belo horizonte,MG,164.8,,guariba,SP,relogios_presentes,335.0,17.0,11.0,16.0,guariba,SP,2992.0,474.6292016909953,1.8207291666666667
5449f77a049c11b2e8b645ecfef2ebbf,herculandia,SP,62.01,8.11,sao jose do rio preto,SP,ferramentas_jardim,1800.0,37.0,22.0,40.0,sao jose do rio preto,SP,32560.0,168.46577128273103,1.359675925925926
544ad058c3e8e84b8839be8fccfc91b5,sao paulo,SP,545.14,25.24,garca,SP,livros_interesse_geral,500.0,18.0,16.0,16.0,garca,SP,4608.0,349.4308700838727,1.2118287037037037
544b4461f9238642f3577670a6866ed2,sao paulo,SP,48.97,7.87,sorocaba,SP,brinquedos,675.0,20.0,16.0,16.0,sorocaba,SP,5120.0,94.3725010414418,0.726574074074074
544d1f9c5ee516c32d95b568fcc23979,aguas lindas de goias,GO,165.48,30.48,cascavel,PR,esporte_lazer,1550.0,40.0,20.0,20.0,cascavel,PR,16000.0,1159.2492102224585,0.600625
544d402a31face804470974fc7f191e9,taboao da serra,SP,33.38,13.48,maringa,PR,eletronicos,100.0,24.0,8.0,18.0,maringa,PR,3456.0,523.0555830850452,0.013043981481481481
54521e6dd0340104a0e8f835da53d9fe,irati,PR,31.53,18.23,sao paulo,SP,eletronicos,175.0,22.0,13.0,17.0,sao paulo,SP,4862.0,457.8285300455417,0.41184027777777776
5453176b9efe473b9cfa5066e6b19ecf,limeira,SP,68.35,18.45,curitiba,PR,esporte_lazer,250.0,16.0,16.0,16.0,curitiba,PR,4096.0,381.13564385442675,0.009143518518518518
54536bfd6c2b325ae1b6c94e14aef912,patos de minas,MG,91.31,22.41,sarandi,PR,informatica_acessorios,150.0,16.0,14.0,11.0,sarandi,PR,2464.0,776.1058639768742,1.6208680555555555
5454971549d855538eb746e4d263f9a5,sao paulo,SP,188.93,13.71,jales,SP,moveis_decoracao,600.0,17.0,17.0,60.0,jales,SP,17340.0,553.3569494608735,0.007488425925925926
545795e47c9e134237b256ef5b98857b,porto seguro,BA,68.25,22.25,guarulhos,SP,beleza_saude,100.0,11.0,11.0,11.0,guarulhos,SP,1331.0,1103.007182793092,5.247997685185185
545e4aeec01e2675dd302bbd4c5cd606,alvorada,RS,200.44,30.44,lauro de freitas,BA,telefonia,700.0,32.0,15.0,21.0,lauro de freitas,BA,10080.0,2309.6444717987156,0.010752314814814815
5460a05579eef48f6c8d54ca6c3f2249,ibirarema,SP,249.79,20.79,campo largo,PR,moveis_decoracao,1050.0,30.0,20.0,30.0,campo largo,PR,18000.0,298.45135948522665,0.6976388888888889
5460b7ae3e4318981a10de9300d62d93,niteroi,RJ,153.45,23.45,sao paulo,SP,construcao_ferramentas_construcao,3250.0,19.0,19.0,19.0,sao paulo,SP,6859.0,374.3659661609151,0.014675925925925926
54623479e83b4d90c3a3087c34a95187,porto alegre,RS,78.21,18.22,sao paulo,SP,bebes,950.0,42.0,25.0,15.0,sao paulo,SP,15750.0,856.1788807794352,1.092800925925926
546fb5e88f96553369c04bd920b9becf,cristais,MG,107.8,0.0,sao jose do rio preto,SP,ferramentas_jardim,1550.0,30.0,22.0,30.0,sao jose do rio preto,SP,19800.0,402.8049364591713,0.30561342592592594
54712d4ca80b81caac326c16fafc300c,porto alegre,RS,167.92,18.84,sao paulo - sp,SP,esporte_lazer,1850.0,30.0,30.0,30.0,sao paulo,SP,27000.0,854.893196986889,0.017453703703703704
5471d5c0cbff5d04724a56e49cd4d308,rio de janeiro,RJ,217.88,8.88,rio de janeiro,RJ,beleza_saude,50.0,25.0,15.0,15.0,rio de janeiro,RJ,5625.0,12.57064011729308,0.008078703703703704
54745af3cd64e980bb671452c9b01d15,jundiaí,SP,93.89,13.9,maringa,PR,papelaria,245.0,16.0,9.0,14.0,maringa,PR,2016.0,515.914045690848,0.053460648148148146
54758cd5925a7a0a6cff2145318c6059,atibaia,SP,42.51,7.51,sao paulo,SP,relogios_presentes,250.0,16.0,2.0,20.0,sao paulo,SP,640.0,60.29935691863006,1.0541087962962963
54766753b06221dcdc0b0d27db25cc10,turmalina,MG,103.61,23.71,palhoca,SC,cool_stuff,900.0,18.0,9.0,27.0,palhoça,SC,4374.0,1301.269998040452,1.5407291666666667
54798b68c9437a3dac92d6b957c9d1ab,salto,SP,57.5,8.5,sao paulo,SP,relogios_presentes,400.0,16.0,2.0,20.0,sao paulo,SP,640.0,70.36586401008189,0.008796296296296297
547b3cfe3d9a94652532f7e8bfec4f0b,sao francisco,MG,274.63,19.66,mogi guacu,SP,pet_shop,158.0,18.0,6.0,13.0,mogi-guacu,SP,1404.0,744.3528612565259,0.041493055555555554
54811adf8b498ae84eb8bef759873054,tatui,SP,78.2,18.3,castro,PR,esporte_lazer,150.0,26.0,2.0,21.0,castro,PR,1092.0,273.348239896972,0.024965277777777777
54822c94cce4ceb64eb08bbb05fa8fea,carnaiba do sertao,BA,99.1,22.06,campinas,SP,telefonia,150.0,17.0,8.0,14.0,campinas,SP,1904.0,1640.4179851875185,4.260405092592593
5482a1c74b1b5fb1af78a425b7ceabb8,trindade,GO,45.19,16.39,guarulhos,SP,utilidades_domesticas,700.0,60.0,8.0,20.0,guarulhos,SP,9600.0,817.7108985188171,3.9089699074074074
5485b7aec242643d6d20665586e616e0,sao paulo,SP,124.67,8.97,artur nogueira,SP,beleza_saude,767.0,17.0,10.0,16.0,artur nogueira,SP,2720.0,115.48086084169452,0.0165625
5486a5d84a1d6dcc94887f6f2821a4be,sao paulo,SP,101.68,13.84,ibitinga,SP,cama_mesa_banho,1050.0,35.0,10.0,18.0,ibitinga,SP,6300.0,296.4270540228699,0.017962962962962962
54912035e047f9834df97cdfef0d2768,sao paulo,SP,21.04,7.39,sao paulo,SP,eletronicos,175.0,22.0,11.0,15.0,sao paulo,SP,3630.0,2.9927499573657896,1.3718171296296295
5491ab8eec3a104e7f0a3a4895c1621e,afogados da ingazeira,PE,176.21,43.21,sao paulo,SP,beleza_saude,1200.0,30.0,12.0,16.0,sao paulo,SP,5760.0,1994.3093801348955,0.00962962962962963
5492e5f6cccb69b3bfb5b0c1242e69b4,colatina,ES,27.23,18.23,sao paulo,SP,eletronicos,150.0,25.0,7.0,16.0,sao paulo,SP,2800.0,763.5840632100007,0.008356481481481482
5494b2ddfe11df2c043ab5a56a2832bd,francisco morato,SP,88.58,18.59,caxias do sul,RS,automotivo,425.0,20.0,5.0,19.0,caxias do sul,RS,1900.0,790.4605050800178,0.03806712962962963
5494d7febdfd2f93ebdb691782d56f02,guarulhos,SP,214.13,14.23,piracicaba,SP,cama_mesa_banho,2700.0,41.0,8.0,36.0,piracicaba,SP,11808.0,143.26859908031687,0.34673611111111113
5495e34062773c6ae356fda1b241901b,gama,DF,152.58,16.39,campinas,SP,moveis_decoracao,600.0,68.0,8.0,13.0,campinas,SP,7072.0,768.9791973028329,0.0121875
5498ba63a9af481c25f2f0b98b6b264b,rio claro,SP,86.66,16.76,santa barbara d´oeste,SP,cama_mesa_banho,5200.0,45.0,10.0,37.0,santa bárbara d'oeste,SP,16650.0,41.324829084098745,0.007013888888888889
54995426ac1196508609ac35b03b5e63,sao paulo,SP,101.37,22.37,campo limpo paulista,SP,papelaria,7000.0,60.0,20.0,30.0,campo limpo paulista,SP,36000.0,55.179047513883575,0.9961458333333333
549d28441c9e96e57fd63005f18b5ca0,osasco,SP,88.83,14.83,ibitinga,SP,cama_mesa_banho,1383.0,50.0,10.0,40.0,ibitinga,SP,20000.0,287.03818520065727,0.772349537037037
549d30fc0378a3645167a900c9ece399,sao sebastiao do passe,BA,141.66,22.76,belo horizonte,SP,perfumaria,400.0,19.0,13.0,19.0,belo horizonte,MG,4693.0,1000.8821234963762,0.009143518518518518
549e5c65d1f41cb1c4d307752c3b9eae,americana,SP,57.19,7.39,santo andre,SP,cine_foto,400.0,23.0,3.0,23.0,santo andre,SP,1587.0,133.1309556728554,0.008402777777777778
54a05520cf3e089ebf5dd8575f9ac38a,rio de janeiro,RJ,34.44,14.44,uba,MG,informatica_acessorios,500.0,19.0,9.0,16.0,uba,MG,2736.0,213.56912103810313,0.010729166666666666
54a1ba9a8bb07a2013657c2a49ed05d9,SP,SP,370.26,11.26,sao paulo,SP,relogios_presentes,350.0,16.0,10.0,11.0,Sao Paulo,SP,1760.0,9.122750551199461,0.01758101851851852
54a51314febd38a9bfb89a9f49006289,palmeira,SC,200.0,20.75,umuarama,PR,telefonia,375.0,16.0,14.0,14.0,umuarama,PR,3136.0,527.3598197887161,0.01861111111111111
54a906c3e69c5c9196b82c2722bf40c4,sao roque,SP,118.88,8.88,hortolandia,SP,beleza_saude,250.0,22.0,5.0,15.0,hortolandia,SP,1650.0,70.69428125943904,0.0075
54ac8f134227883330db3517a19b4b5c,rio de janeiro,RJ,209.47,49.49,itaquaquecetuba,SP,moveis_escritorio,9550.0,57.0,54.0,22.0,itaquaquecetuba,SP,67716.0,328.07783620238814,0.8864930555555556
54b189d57c850ca60b0a19d7e12b6d40,carapicuiba,SP,134.19,16.79,sao goncalo,RJ,perfumaria,430.0,21.0,11.0,17.0,sao goncalo,RJ,3927.0,400.15028934113536,0.22613425925925926
54ba74414bed49a8b13864b3e8666f57,ouro branco,MG,20.0,23.14,campo limpo paulista,SP,papelaria,500.0,30.0,19.0,30.0,campo limpo paulista,SP,17100.0,432.55933469059215,0.009664351851851851
54bc2449fbe0368b74470e4280fe494e,salvador,BA,132.4,32.5,curitiba,PR,moveis_decoracao,2500.0,40.0,10.0,30.0,curitiba,PR,12000.0,1792.694173287162,0.17217592592592593
54bf0940ace684d597657354c7496905,goioere,PR,678.45,23.55,sao jose do rio preto,SP,brinquedos,900.0,45.0,15.0,30.0,sao jose do rio preto,SP,20250.0,527.658055617077,0.01861111111111111
54bfdab89d1d282e8d79365aa32a86f2,rio de janeiro,RJ,50.35,15.35,guarulhos,SP,beleza_saude,100.0,11.0,11.0,11.0,guarulhos,SP,1331.0,340.5589613635922,0.07474537037037036
54c1bb9fd5410f38a13229f44d9b7e67,taboao da serra,SP,66.67,7.67,sao paulo,SP,relogios_presentes,150.0,16.0,2.0,11.0,sao paulo,SP,352.0,5.837071186526009,0.007442129629629629
54c1bfb14817ae525a9e49f44e83544d,presidente prudente,SP,42.86,12.87,sao paulo,SP,telefonia,124.0,22.0,5.0,16.0,sao paulo,SP,1760.0,525.5314216111614,0.01105324074074074
54c2fa26d524b90f034358bd9d333207,sao paulo,SP,152.62,13.62,jacutinga,MG,climatizacao,8750.0,25.0,25.0,25.0,jacutinga,MG,15625.0,152.0837567764479,0.03425925925925926
54c5976111a966ff8a2224dd242cd07a,santo andre,SP,273.88,53.89,brejao,PE,brinquedos,550.0,22.0,12.0,17.0,brejão,PE,4488.0,1937.5990781860037,0.008981481481481481
54cbcc71d2297c81a5f7e90e5d17cafd,sao sebastiao,SP,113.89,14.99,borda da mata,MG,papelaria,2283.0,27.0,35.0,35.0,borda da mata,MG,33075.0,180.2003752734319,0.9986921296296296
54d0bf2cd634845822e8b0c29f3834ca,florianopolis,SC,67.11,23.11,pompeia,SP,ferramentas_jardim,1900.0,44.0,19.0,19.0,pompeia,SP,15884.0,652.5586029717293,0.008958333333333334
54d48dcc8e5eb73b1f3f3f560fdaebec,guaranta do norte,MT,42.06,22.07,sao paulo,SP,bebes,350.0,30.0,30.0,20.0,sao paulo,SP,18000.0,1755.0754605562913,0.008240740740740741
54d4c91139989884004cead3291a4a32,betim,MG,63.59,13.69,tres coracoes,MG,cama_mesa_banho,1200.0,30.0,5.0,30.0,tres coracoes,MG,4500.0,233.85146316204973,0.009074074074074075
54d591a90dbfa19ae578252a9b5a2720,uniao da vitoria,PR,137.23,23.38,salto,SP,casa_construcao,1050.0,16.0,20.0,16.0,salto,SP,5120.0,510.8320763620826,0.013819444444444445
54d6f9d8f56229d3da815add65ec2408,armacao dos buzios,RJ,348.14,57.08,itaquaquecetuba,SP,moveis_escritorio,8683.0,54.0,64.0,31.0,itaquaquecetuba,SP,107136.0,464.5121745763856,0.012060185185185186
54dd1a0a63644a70b3a1ad75cbdbcede,sete lagoas,MG,40.24,18.25,ibitinga,SP,cama_mesa_banho,400.0,16.0,10.0,16.0,ibitinga,SP,2560.0,541.6889352198098,0.015046296296296295
54dfaf9697f69a07a441fc17ab325f5c,sao paulo,SP,71.15,18.25,vicosa,MG,perfumaria,150.0,16.0,8.0,20.0,porto firme,MG,2560.0,485.50354276915067,0.01832175925925926
54e21f5480d90336080ff89ec1ba503e,palhoca,SC,67.14,18.14,curitiba,PR,pet_shop,1250.0,50.0,4.0,26.0,curitiba,PR,5200.0,249.1382409858547,3.8787962962962963
54e4556bb09818e0efeb30e86c4022e0,brasilia,DF,27.73,15.23,belo horizonte,MG,consoles_games,100.0,20.0,3.0,15.0,belo horizonte,MG,900.0,614.5009146690986,2.590497685185185
54e52a2c76449b9a634705a5ae9684a9,mage,RJ,54.23,44.77,serra negra,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,6850.0,47.0,23.0,37.0,serra negra,SP,39997.0,364.1279199141477,0.012303240740740741
54e6d56639c48dcd78037b9ad99178f8,itapevi,SP,162.91,15.91,rio de janeiro,RJ,pet_shop,129.0,18.0,11.0,14.0,rio de janeiro,RJ,2772.0,383.59352483450465,0.007210648148148148
54ea7642b27bcfa4142c92f475f28384,campos dos goytacazes,RJ,187.08,27.59,sao ludgero,SC,utilidades_domesticas,3000.0,33.0,12.0,34.0,sao ludgero,SC,13464.0,1079.4837312985826,0.0077314814814814815
54ea8fa6f77521f73ae6c820c7a9192f,uberlandia,MG,111.33,22.33,curitiba,PR,fashion_bolsas_e_acessorios,100.0,20.0,2.0,25.0,curitiba,PR,1000.0,729.4403471101648,0.015
54edbcd83d8fbad3487e450926ce78f0,vazante,MG,221.48,15.74,contagem,MG,papelaria,1050.0,21.0,10.0,16.0,contagem,MG,3360.0,372.2896855389308,0.006898148148148148
54f035e8fe3aed77e2f08fe415f0fc11,paracambi,RJ,58.32,19.32,ibitinga,SP,cama_mesa_banho,550.0,30.0,3.0,19.0,ibitinga,SP,1710.0,535.1839595988648,0.013773148148148149
54f060705abd4a776a48a28f9858ca6e,jacarei,SP,74.12,8.62,guarulhos,SP,beleza_saude,1025.0,23.0,18.0,20.0,guarulhos,SP,8280.0,51.24321678098846,0.02326388888888889
54f17a6fb99f59adc37b22166a7f1871,analandia,SP,205.52,20.49,volta redonda,SP,brinquedos,600.0,52.0,9.0,19.0,volta redonda,RJ,8892.0,366.28942587178557,1.9266550925925925
54f3086920092b6c1d80c5db5361e937,rio verde,GO,212.73,19.23,brasilia,DF,perfumaria,200.0,20.0,20.0,20.0,brasília,DF,8000.0,375.6948142694089,0.019583333333333335
54f6bfdef1d09a3f1d99b3914c93aff5,sao jose dos campos,SP,36.95,22.06,brasilia,DF,eletronicos,100.0,18.0,20.0,16.0,brasília,DF,5760.0,857.1098922214882,0.8343402777777778
54f8cc54ce619e267135641ade8c363e,alpinopolis,MG,199.26,19.36,guariba,SP,relogios_presentes,308.0,16.0,11.0,12.0,guariba,SP,2112.0,198.5536415286144,1.1449305555555556
54fa8d2f7c784a6e766cbae8954da562,belo horizonte,MG,126.23,9.33,belo horizonte,SP,perfumaria,560.0,19.0,13.0,17.0,belo horizonte,MG,4199.0,13.282441241945621,0.7097685185185185
54fb6d834ad868ddda6fd4562d4be5a2,jau,SP,113.35,13.36,sao paulo,SP,beleza_saude,100.0,16.0,2.0,11.0,SP,SP,352.0,242.73003553752983,0.017858796296296296
55093725a55ca1f9e5f5af23dd5dd8fa,campo grande,MS,455.52,105.62,mogi guacu,SP,moveis_escritorio,15450.0,58.0,28.0,58.0,mogi guaçu,SP,94192.0,818.2851916741104,0.23424768518518518
550c9803e94828d5b3c5c891561b7200,olinda,PE,464.08,19.64,lauro de freitas,BA,telefonia,650.0,23.0,6.0,16.0,lauro de freitas,BA,2208.0,662.0690587978883,0.011412037037037037
550d67c58e5a9c64c7a4f15c8bda75e3,boa viagem,CE,88.39,38.4,ibitinga,SP,cama_mesa_banho,1050.0,32.0,5.0,30.0,ibitinga,SP,4800.0,2094.118270569097,0.02068287037037037
55101b36a58251926b6cbfdb540c0461,teresopolis,RJ,116.95,13.05,sao paulo,SP,eletronicos,1250.0,26.0,10.0,18.0,,,4680.0,,0.009652777777777777
5510c1adb5cc6262d2fd7ce904b6e8f4,curitiba,PR,61.63,15.23,rio de janeiro,RJ,beleza_saude,180.0,16.0,13.0,11.0,rio de janeiro,RJ,2288.0,666.842660758059,0.010636574074074074
55145ed5b3a494a64bc8a013c511191e,rio de janeiro,RJ,159.02,19.03,uba,MG,casa_conforto,3200.0,20.0,30.0,46.0,uba,MG,27600.0,206.57777313027438,0.006701388888888889
5515bb89b509d97aa78d434bc96ecee3,alagoinhas,BA,53.65,22.15,sao paulo,SP,beleza_saude,250.0,18.0,10.0,15.0,SP,SP,2700.0,1536.2008895820563,0.00900462962962963
551881f4a46fb5aafca0e72765c499a9,canoas,RS,109.07,34.07,toledo,PR,moveis_sala,5500.0,60.0,10.0,40.0,toledo,PR,24000.0,631.8963278462046,0.08621527777777778
551ac5ff66bff1f852bc0b36eb22e162,nova iguacu,RJ,66.94,18.44,ibitinga,SP,bebes,850.0,30.0,7.0,30.0,ibitinga,SP,6300.0,566.073066326239,2.7918171296296297
55205d82f3b72a235f58195bd491b1a9,arraial d'ajuda,BA,1.58,22.26,sao bernardo do campo,SP,informatica_acessorios,500.0,30.0,10.0,11.0,sao bernardo do campo,SP,3300.0,1120.4983054500274,0.7366319444444445
55241c40e4d2ee72be056dc4d17acc5b,sao carlos,SP,44.19,13.79,sao paulo,SP,livros_interesse_geral,600.0,24.0,11.0,18.0,sao paulo,SP,4752.0,217.3057360198244,0.024606481481481483
5525ea8ee9e6150faa9b41dfc4024552,abaete,MG,109.39,23.4,sao paulo,SP,cool_stuff,1200.0,42.0,25.0,15.0,sao paulo,SP,15750.0,501.1606528692771,0.010925925925925926
5528ba50898b536ac11c799ba9eef5ac,juazeiro,BA,323.02,24.02,sumare,SP,relogios_presentes,300.0,16.0,11.0,11.0,sumare,SP,1936.0,1656.6127742423785,0.010462962962962962
5529ec8272cda325d9f9300e9bb09d5d,salvador,BA,223.32,24.32,assis,SP,pet_shop,1250.0,30.0,15.0,30.0,assis,SP,13500.0,1676.0682673646374,0.019837962962962963
552c8124ce312cfc961d6ea0ca4387e2,sorocaba,SP,453.13,27.14,monte siao,MG,moveis_sala,12800.0,63.0,13.0,63.0,monte siao,MG,51597.0,144.62813950653276,0.019386574074074073
552dee1afe356f3a07f118a9d0741b53,morro da fumaca,SC,922.69,48.7,curitiba,PR,cine_foto,1650.0,78.0,14.0,14.0,curitiba,PR,15288.0,353.56422837031414,0.015648148148148147
553117c04d1b4458cc519551e04cfd01,brasilia,DF,718.09,59.09,lages,SC,ferramentas_jardim,3500.0,21.0,23.0,11.0,lages,SC,5313.0,1353.3147570710946,0.01050925925925926
5535824c4716c782eed6edd2624a79ce,uberlandia,MG,174.81,18.91,atibaia,SP,utilidades_domesticas,350.0,43.0,7.0,28.0,atibaia,SP,8428.0,501.3811856483548,0.016550925925925927
553682ad4457471eb0db66f89c9bedd5,porto alegre,RS,133.36,22.71,teresopolis,RJ,beleza_saude,100.0,16.0,11.0,11.0,teresopolis,RJ,1936.0,1177.8339102076131,0.04216435185185185
5536991d71116471b32ce34a02e42cc6,sete lagoas,MG,238.07,58.17,itaquaquecetuba,SP,moveis_escritorio,16133.0,63.0,59.0,25.0,itaquaquecetuba,SP,92925.0,498.263054774026,0.6876157407407407
553ba7f2b59345ea057f5a8062784dfd,sao paulo,SP,148.66,9.66,sao sebastiao,SP,beleza_saude,400.0,20.0,12.0,12.0,sao sebastiao,SP,2880.0,117.69189525644212,0.008796296296296297
553c468f68af19869694de8bcd095213,natal,RN,187.5,39.85,sao jose do rio preto,SP,ferramentas_jardim,1750.0,37.0,22.0,40.0,sao jose do rio preto,SP,32560.0,2261.610439820951,0.01892361111111111
553cd2acd876bcd93f9d3fcec45495ca,sao paulo,SP,112.72,11.73,sao paulo,SP,beleza_saude,1650.0,26.0,18.0,11.0,SAO PAULO,SP,5148.0,10.391071418327549,0.013819444444444445
553d40c3dee8e6294b1b393c1499c25c,contagem,MG,67.13,18.23,salto,SP,pet_shop,1250.0,35.0,7.0,48.0,salto,SP,11760.0,496.06043433848987,0.012395833333333333
5545b19e008b4a2989c495761e53456a,sao paulo,SP,162.96,23.96,jacutinga,MG,climatizacao,8750.0,25.0,25.0,25.0,jacutinga,MG,15625.0,148.5923989148575,0.016631944444444446
554647072788557163baf06383119edb,sao paulo,SP,62.65,7.65,sao paulo,SP,relogios_presentes,200.0,16.0,2.0,20.0,sao paulo,SP,640.0,5.60998796197714,0.021099537037037038
5546e31c47b50234b9ac599f2f8c0061,caraguatatuba,SP,29.98,12.79,praia grande,SP,eletrodomesticos,100.0,27.0,13.0,17.0,praia grande,SP,5967.0,112.12382187534847,0.00875
55471a53555cb61d9cd2ff895a278033,sao paulo,SP,53.92,18.02,sao paulo,SP,pet_shop,6800.0,45.0,20.0,45.0,sao paulo,SP,40500.0,17.85323372427445,3.2746064814814817
55484b30fbc70a655031929c9a7acff9,sao paulo,SP,143.1,9.1,osasco,SP,automotivo,550.0,21.0,18.0,13.0,osasco,SP,4914.0,11.97205745267789,0.008773148148148148
5548dc95d19f69811f26b8dc9f5fd690,ibiam,SC,128.66,23.66,rio de janeiro,RJ,relogios_presentes,1000.0,53.0,8.0,18.0,rio de janeiro,RJ,7632.0,916.5405892875881,0.7973958333333333
554940826c32f26dead171bcb9011775,umbauba,SE,72.87,50.87,ribeirao pires,SP,eletronicos,150.0,22.0,6.0,16.0,ribeirão pires,SP,2112.0,1653.4621535370497,2.772789351851852
5551af3c5c287246cc239e923963ef6c,niquelandia,GO,756.01,23.01,diadema,SP,relogios_presentes,886.0,19.0,15.0,17.0,diadema,SP,4845.0,1043.1586177439801,2.3460300925925925
5552927954803697ef5ebf1431693061,palhoça,SC,155.98,16.08,novo hamburgo,RS,relogios_presentes,50.0,16.0,8.0,16.0,novo hamburgo,RS,2048.0,329.1079226542841,0.007060185185185185
55529dc7cb99d0befad66b19ad9adc8d,paraguacu,MG,57.06,22.06,maringa,PR,eletrodomesticos,100.0,16.0,10.0,11.0,maringa,PR,1760.0,669.0811969608761,3.6616319444444443
55531bd6b11adf2791aeca35f0305e65,xanxere,SC,43.27,18.28,campinas,SP,telefonia,150.0,17.0,8.0,14.0,campinas,SP,1904.0,695.463736368754,0.018958333333333334
55567a8e851b2400b53f74ec9b974221,curitiba,PR,36.43,15.23,sao paulo,SP,papelaria,150.0,16.0,6.0,11.0,sao paulo,SP,1056.0,344.4219540331302,0.012303240740740741
55573ba9c7c0f45fc1c1b30bb498bbf6,diadema,SP,174.51,8.51,praia grande,SP,eletrodomesticos,550.0,39.0,17.0,39.0,praia grande,SP,25857.0,36.81103020259056,0.010625
555b96fab13352cfb0199d765806f364,rio brilhante,MS,47.13,18.23,sao paulo,SP,livros_tecnicos,400.0,16.0,2.0,23.0,SAO PAULO,SP,736.0,835.8213908760962,0.009270833333333334
555d7aa9a2893149ace06d73b09b59b5,sao paulo,SP,213.73,13.83,piracicaba,SP,cama_mesa_banho,2700.0,41.0,8.0,36.0,piracicaba,SP,11808.0,140.83191727406634,0.013414351851851853
555e1afa0cf180760b7ea9f6d8ebc329,palhoca,SC,48.94,18.41,curitiba,PR,moveis_decoracao,1550.0,69.0,11.0,11.0,curitiba,PR,8349.0,250.3172572072119,0.006284722222222222
555e60e282181725debc9eb2d69fda3f,sao paulo,SP,38.76,7.39,sao paulo,SP,papelaria,200.0,16.0,3.0,12.0,sao paulo,SP,576.0,13.269997524765946,0.9991087962962963
5561adcb0fd46da4cad3048fa4e7fc00,sao paulo,SP,109.35,9.45,sao paulo,SP,eletrodomesticos,750.0,22.0,7.0,22.0,Sao Paulo,SP,3388.0,8.297316276127347,0.015266203703703704
556a840ca8df33d08ff39fed4a28792b,resende,RJ,106.52,,curitiba,PR,moveis_decoracao,650.0,35.0,2.0,26.0,curitiba,PR,1820.0,591.3774045047716,0.025578703703703704
556c0a42a8e9e57a6e411701908f0fd3,sao paulo,SP,98.92,39.02,sao paulo,SP,pet_shop,18800.0,60.0,40.0,42.0,sao paulo,SP,100800.0,19.4337681744085,0.0067708333333333336
556e5ad87434de71e0948b9bca0046f5,chopinzinho,PR,56.22,18.23,sao paulo,SP,telefonia,300.0,17.0,4.0,12.0,sao paulo,SP,816.0,646.2648933154258,0.012152777777777778
5570d1c57d34b326bef85dc8ddf0c986,sao francisco de itabapoana,RJ,84.06,18.56,guarulhos,SP,beleza_saude,1025.0,23.0,18.0,20.0,guarulhos,SP,8280.0,591.2637888566836,0.018912037037037036
5570dc7d80f99aa07875d9bf7f1db998,palmeira,SC,199.0,0.0,guariba,SP,relogios_presentes,342.0,18.0,13.0,15.0,guariba,SP,3510.0,718.7463719779992,0.016828703703703703
55722f117fa81b20ab36bbfc3c8878dd,serra,ES,105.97,19.57,ibitinga,SP,cama_mesa_banho,666.0,36.0,5.0,27.0,ibitinga,SP,4860.0,904.4247049003698,0.01650462962962963
5572d7f32284f0040862f8948d5a20f8,jundiai,SP,246.83,53.83,curitiba,PR,brinquedos,7500.0,100.0,8.0,56.0,curitiba,PR,44800.0,350.8220765205805,0.01628472222222222
5573cef7e8f61373a3860c9048fd5d3f,maringa,PR,57.23,18.23,ibitinga,SP,cama_mesa_banho,550.0,30.0,3.0,19.0,ibitinga,SP,1710.0,363.8993326685839,0.009050925925925926
5575cc86f17fbd16ed34491f6d50aee5,marica,RJ,449.79,29.89,rio do sul,SC,construcao_ferramentas_construcao,2200.0,60.0,30.0,15.0,rio do sul,SC,27000.0,835.6628335471128,0.014108796296296296
5577ca55c1ff01d19567de9f6ba00a7c,sao paulo,SP,86.15,18.25,sao paulo,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,8050.0,40.0,20.0,60.0,sao paulo,SP,48000.0,16.833079658742868,0.008425925925925925
55788c74967dbef64cfde7d1db11e49d,embu das artes,SP,157.24,12.24,ribeirao preto,SP,relogios_presentes,335.0,17.0,11.0,16.0,ribeirao preto,SP,2992.0,295.0813417125517,0.7145023148148149
557e7ed9b11b0dd74545009ef0c7a74c,capitao leonidas marques,PR,117.79,18.79,mogi das cruzes,SP,brinquedos,887.0,30.0,22.0,20.0,mogi das cruzes,SP,13200.0,781.9254955509283,1.8267361111111111
55818ca5e8e590285938c49fccd72eef,rio de janeiro,RJ,37.54,8.54,duque de caxias,RJ,instrumentos_musicais,289.0,37.0,12.0,13.0,duque de caxias,RJ,5772.0,10.998737631095455,0.010914351851851852
