order_id,order_item_id,price,freight_value,seller_city,seller_state,product_weight_g,customer_city,customer_state,geolocation_city_customer,geolocation_state_customer,payment_value,product_volume,geolocation_city_seller,geolocation_state_seller,distancia_km,purchase_to_approval_days,categoria_principal
10d1e90a86d2be981a52b6a927c97dc5,1,199.9,33.7,sao jose do rio preto,SP,1900.0,,,,,,12925.0,sao jose do rio preto,SP,,,
10d1e90a86d2be981a52b6a927c97dc5,2,199.9,33.7,sao jose do rio preto,SP,1900.0,,,,,,12925.0,sao jose do rio preto,SP,,,
10d220b706ebacc99c3de71db8c78105,1,99.99,23.5,salto,SP,1700.0,,,rio de janeiro,RJ,123.49,19500.0,salto,SP,410.44804998010494,2.0,Outros e Indústria
10d317f53ec8ebed37283a93bfd100c7,1,48.65,35.84,itajai,SP,1200.0,,,,,,5616.0,itaja,SC,,,Outros e Indústria
10d44ee4790bc142618db5b1e687d8de,1,220.0,45.53,sao paulo,SP,10500.0,belo horizonte,MG,belo horizonte,MG,265.53,48762.0,sao paulo,SP,471.1698788247428,0.0,Utilidades Domésticas e Eletrodomésticos
10d5a1a31235b677b2d8856b22ba79fa,1,146.99,16.66,sao paulo,SP,2425.0,,,,,,16530.0,sao paulo,SP,,,Esportes e Lazer
10d5f0eaccc82a1edadfdf784a8c2928,1,28.99,8.36,sao paulo,SP,450.0,,,sao paulo,SP,37.35,3200.0,sao paulo,SP,7.227367628685624,1.0,Tecnologia e Eletrônicos
10d68bf5b2b29ed413ad7b19c7c601de,1,74.99,17.16,mesquita,RJ,7500.0,rio de janeiro,RJ,rio de janeiro,RJ,92.15,30866.0,mesquita,RJ,21.59113361417005,0.0,Casa e Decoração
10d6e6ff69ff215144be63f043568409,1,72.0,32.3,sao paulo,SP,1836.0,,,jose de freitas,PI,104.3,8784.0,sao paulo,SP,2140.519715099547,0.0,Tecnologia e Eletrônicos
10d8aba5bb573732e70c33750c88790d,1,298.0,16.84,jau,SP,500.0,,,,,,4913.0,jau,SP,,,Esportes e Lazer
10d8b5de0aebb551e31944a4f81e9f25,1,89.9,22.34,curitiba,PR,1870.0,,,ervalia,MG,112.24,15660.0,curitiba,PR,851.8427162708315,0.0,Moda e Acessórios
10d94479d66117fb7748e5117855db0c,1,119.8,27.16,jau,SP,4350.0,,,,,,8000.0,jau,SP,,,Esportes e Lazer
10d96958b92a4df731c5f0d7e8694f4e,1,24.9,7.78,sao paulo,SP,150.0,,,,,,1360.0,sao paulo,SP,,,Beleza e Saúde
10d9871bed9fb8d0887d3b9022edd1ff,1,49.99,34.15,santo andre,SP,1600.0,,,,,,17500.0,santo andre,SP,,,Beleza e Saúde
10d9a4341b71723e4e9f55a51d649207,1,95.0,18.55,maringa,PR,160.0,porto alegre,RS,porto alegre,RS,227.1,2926.0,maringa,PR,743.3627056222305,0.0,Tecnologia e Eletrônicos
10d9a4341b71723e4e9f55a51d649207,2,95.0,18.55,maringa,PR,160.0,porto alegre,RS,porto alegre,RS,227.1,2926.0,maringa,PR,743.3627056222305,0.0,Tecnologia e Eletrônicos
10d9e0700d28a9c502e7d81473bb2224,1,34.5,11.85,sao paulo,SP,250.0,,,,,,9375.0,sao paulo,SP,,,
10dbf624025382febb06e31b68ddd3c2,1,119.9,15.65,curitiba,PR,200.0,,,,,,4312.0,curitiba,PR,,,
10dbf624025382febb06e31b68ddd3c2,2,99.9,15.65,curitiba,PR,200.0,,,,,,4312.0,curitiba,PR,,,
10dc93d46a5261c20478b850f3c240a6,1,649.0,11.41,osasco,SP,600.0,,,,,,8280.0,osasco,SP,,,Tecnologia e Eletrônicos
10dcadee7d291d6dd245b3f85b11fa65,1,10.37,13.47,belo horizonte,MG,100.0,,,uberaba,MG,23.84,900.0,belo horizonte,MG,419.7571481364196,0.0,Tecnologia e Eletrônicos
10dd28056d3f546596690c33f28d7c8a,1,40.9,15.1,petropolis,RJ,630.0,,,,,,3780.0,petrpolis,RJ,,,Beleza e Saúde
10dd6db4f61345e5fdaeebc10db28a72,1,26.0,10.96,votorantim,SP,266.0,,,,,,2240.0,votorantim,SP,,,Casa e Decoração
10dd6db4f61345e5fdaeebc10db28a72,2,26.0,10.96,votorantim,SP,266.0,,,,,,2240.0,votorantim,SP,,,Casa e Decoração
10df64697a9e72c7b248dbffe386f74e,1,99.9,17.95,piracicaba,SP,1300.0,,,,,,3080.0,piracicaba,SP,,,Casa e Decoração
10e0435082ce8df9498c8d5fa6d79fad,1,69.9,15.24,jau,SP,442.0,,,,,,5168.0,jau,SP,,,Esportes e Lazer
10e133f423bb02952878401b944fa13f,1,309.9,13.62,rio de janeiro,RJ,2600.0,,,,,,30625.0,rio de janeiro,RJ,,,
10e2410205407d25bc85d047ca583cdc,1,27.0,15.29,sao paulo,SP,340.0,niteroi,RJ,niteri,RJ,42.29,7854.0,sao paulo,SP,366.7468427534479,0.0,Tecnologia e Eletrônicos
10e35bcb8797cb8e4cd3c28e01fca87a,1,169.99,,joinville,SC,950.0,,,,,,3445.0,joinville,SC,,,
10e652c1735375eb89f51e95212615e8,1,59.9,17.67,sao jose do rio preto,SP,1750.0,,,,,,32560.0,sao jose do rio preto,SP,,,Ferramentas e Construção
10e722e25378399056392a2c2c5ff9ba,1,26.9,9.34,sao paulo,SP,650.0,,,,,,3872.0,sao paulo,SP,,,Casa e Decoração
10e9f4b926adf55cefc13979e6b1d62b,1,174.9,17.65,campo grande,MS,1700.0,,,,,,4500.0,campo grande,MS,,,Beleza e Saúde
10ec043040f8a284bba89547e8a49cdf,1,120.0,51.56,rio de janeiro,RJ,850.0,,,barra de guabiraba,PE,171.56,10115.0,rio de janeiro,RJ,1811.1358714945475,0.0,
10ed5499d1623638ee810eff1deccded,1,109.6,27.2,sao jose do rio preto,SP,2685.0,,,,,,32775.0,sao jose do rio preto,SP,,,Outros e Indústria
10ed58c723182bd11f81473b383432de,1,71.0,12.84,pedreira,SP,1600.0,,,,,,31500.0,pedreira,SP,,,
10edb7acff4cd11eb43b993548b67f95,1,219.0,28.05,maringa,PR,740.0,,,,,,7410.0,maringa,PR,,,Tecnologia e Eletrônicos
10edb7acff4cd11eb43b993548b67f95,2,189.0,27.88,maringa,PR,1025.0,,,,,,6669.0,maringa,PR,,,Tecnologia e Eletrônicos
10ee2109b7e3f168330447c3be610ff0,1,84.99,13.15,santo andre,SP,900.0,,,,,,6732.0,santo andre,SP,,,Beleza e Saúde
10ee8dae1859d2e91a79ad35006d3412,1,12.9,17.06,sao paulo sp,SP,150.0,salvador,BA,salvador,BA,29.96,25515.0,sao paulo,SP,1464.2103963395346,0.0,
10ef04a6021b2bac686ed668485c8c80,1,192.99,56.63,itaquaquecetuba,SP,17050.0,,,,,,93744.0,itaquaquecetuba,SP,,,Casa e Decoração
10f0137bf8918dbe09b3744dbf5d6644,1,63.72,27.4,itajai,SP,1350.0,japeri,RJ,japeri,RJ,91.12,11760.0,itaja,SC,693.5212766585731,0.0,
10f19649ff10ef887aee3d8d536f5da1,1,529.0,17.45,colombo,PR,220.0,,,,,,2112.0,colombo,PR,,,
10f25cfbf408acbf806f6d86537b0bbb,1,169.99,53.79,itaquaquecetuba,SP,12275.0,,,,,,82080.0,itaquaquecetuba,SP,,,Casa e Decoração
10f288cd8e6f4add2454d845e9df5af6,1,29.99,11.85,sao paulo,SP,3400.0,,,,,,40000.0,sao paulo,SP,,,Moda e Acessórios
10f34fc8a567488225794fc598c3c9f4,1,129.99,13.93,sao paulo,SP,1600.0,,,,,,15750.0,sao paulo,SP,,,Esportes e Lazer
10f5c2d2d4bfa731b1ea9cdcb6175099,1,79.99,17.84,salvador,BA,400.0,,,,,,2415.0,salvador,BA,,,Tecnologia e Eletrônicos
10f5fe5b5df0a26f8cde1390295fda43,1,23.7,25.63,sao paulo,SP,250.0,,,,,,2450.0,sao paulo,SP,,,Tecnologia e Eletrônicos
10f69c462a2c700cf1b141b9874af717,1,12.99,7.39,cotia,SP,250.0,sao paulo,SP,sao paulo,SP,20.38,1408.0,cotia,SP,26.894806080223216,0.0,Casa e Decoração
10f70d48b35870bdaaafca92fe51a573,1,79.9,13.11,sao paulo,SP,1836.0,,,,,,8784.0,sao paulo,SP,,,Tecnologia e Eletrônicos
10f727ff394decc79ce4fe9d02d3528e,1,56.99,11.9,santo andre,SP,250.0,,,,,,3360.0,santo andre,SP,,,Beleza e Saúde
10f78992cb35d73641d587e75921cf7c,1,120.0,34.38,sao paulo,SP,3500.0,,,,,,18900.0,sao paulo,SP,,,Beleza e Saúde
10f78f574a0d932e843ea67d513ee9f4,1,80.0,18.44,salto,SP,1050.0,,,chapec,SC,98.44,4864.0,salto,SP,693.1157567774825,0.0,Ferramentas e Construção
10f79c7ff9fb9b8ce494bd5f0357aa8f,1,49.99,15.23,santo andre,SP,250.0,,,,,,3360.0,santo andre,SP,,,Beleza e Saúde
10f809105e097213525169c1cba5c5cd,1,20.9,7.57,rio de janeiro,RJ,100.0,,,rio de janeiro,RJ,28.47,2240.0,rio de janeiro,RJ,6.665689793820861,0.0,
10fadcd4de0313877f2a2a2f740d51f3,1,38.7,15.1,sao paulo,SP,450.0,,,,,,4096.0,sao paulo,SP,,,Outros e Indústria
10fadcd4de0313877f2a2a2f740d51f3,2,38.7,15.1,sao paulo,SP,450.0,,,,,,4096.0,sao paulo,SP,,,Outros e Indústria
10fadcd4de0313877f2a2a2f740d51f3,3,38.7,15.1,sao paulo,SP,450.0,,,,,,4096.0,sao paulo,SP,,,Outros e Indústria
10fbf4deeecbf5381ea7de8d87603c0f,1,186.99,66.98,itaquaquecetuba,SP,17050.0,,,,,,93744.0,itaquaquecetuba,SP,,,Casa e Decoração
10fd0add9c8dd2fc964bbd79ce10343b,1,12.88,7.87,santos,SP,180.0,sao paulo,,sao paulo,SP,20.75,2304.0,santos,SP,50.56887255977644,0.0,Tecnologia e Eletrônicos
10fda92f9390e0b13e41ce5ce692a2cc,1,24.9,15.79,sao paulo,SP,500.0,,,,,,4096.0,sao paulo,SP,,,
10fdf269eed6d4c024dc5eeb5c7f6c37,1,55.9,19.58,sao pedro da aldeia,RJ,638.0,divinolandia de minas,MG,divinolandia de minas,MG,75.48,5184.0,sao pedro da aldeia,RJ,452.1713199016657,0.0,"Livros, Música e Entretenimento"
10fe58b85b6fe7ecb21c99fd55c4720f,1,18.9,16.79,maringa,PR,175.0,,,,,,5760.0,maringa,PR,,,Tecnologia e Eletrônicos
10fe810a22f64e933bcaa6fe6fccda13,1,1399.99,74.43,suzano,SP,30000.0,,,,,,170625.0,suzano,SP,,,Esportes e Lazer
10feb46f47b85fa9eee572eb5521dd54,1,12.88,18.23,santos,SP,180.0,santiago,RS,santiago,RS,31.11,2304.0,santos,SP,1030.4956094323024,0.0,Tecnologia e Eletrônicos
10fef716a1d9fb11eb624a9625853eea,1,59.9,12.86,socorro,SP,125.0,,,suzano,SP,145.52,1408.0,socorro,SP,107.52553248895134,0.0,Alimentos e Bebidas
10fef716a1d9fb11eb624a9625853eea,2,59.9,12.86,socorro,SP,125.0,,,suzano,SP,145.52,1408.0,socorro,SP,107.52553248895134,0.0,Alimentos e Bebidas
110002a2f7cc77699dcd81a24423cfc1,1,45.0,12.69,serra negra,SP,1223.0,,,,,,5700.0,serra negra,SP,,,
1100a32038f8a2194f67f0cf30cb434e,1,59.9,20.87,sao jose dos campos,SP,1000.0,,,,,,352.0,sao jose dos campos,SP,,,Beleza e Saúde
110217d362db03668a0c1388db3fa1bd,1,139.99,41.96,ibitinga,SP,3733.0,niteroi,RJ,niteroi,RJ,181.95,11248.0,ibitinga,SP,607.2465643644664,0.0,Casa e Decoração
110396a9377e9e761e5e14482b0221f2,1,29.9,8.76,piracicaba,SP,250.0,,,,,,1200.0,piracicaba,SP,,,Beleza e Saúde
1103b5da42ef752c4264d8e1b942aa3f,1,89.9,32.86,santa barbara doeste,SP,16100.0,,,,,,100100.0,santa brbara doeste,SP,,,Esportes e Lazer
1103c4be46dcfaefc2a3b79d3ef6c866,1,139.9,19.08,santo andre,SP,500.0,encruzilhada do sul,RS,encruzilhada do sul,RS,158.98,4224.0,santo andr,SP,971.0086315729856,0.0,Esportes e Lazer
1104482c287ad0fbd25ba14b7a848e00,1,329.0,37.65,rio de janeiro,RJ,3900.0,pirassununga,,pirassununga,SP,366.65,5239.0,rio de janeiro,RJ,449.6072580533177,0.0,Ferramentas e Construção
1104851f6f6ff9451fdd8e8b980e18bd,1,79.99,8.91,santo andre,SP,250.0,,,,,,3960.0,santo andre,SP,,,Beleza e Saúde
1105262adc6ab25e5b789a33ea9e977b,1,19.99,12.8,sao bernardo do campo,SP,375.0,,,alambari,SP,32.79,528.0,sao bernardo do campo,SP,138.2417114918359,2.0,Esportes e Lazer
11052b4dd49ca81b1e7c63d562759b40,1,27.99,8.71,pedreira,SP,1000.0,rio claro,,rio claro,SP,73.4,14375.0,pedreira,SP,78.24943085001993,0.0,Casa e Decoração
11052b4dd49ca81b1e7c63d562759b40,2,27.99,8.71,pedreira,SP,850.0,rio claro,,rio claro,SP,73.4,14375.0,pedreira,SP,78.24943085001993,0.0,Casa e Decoração
110607a6618f270a965f6a8cffadd32a,1,539.0,91.28,guanambi,BA,6800.0,,,aruj,SP,630.28,28224.0,guanambi,BA,1086.655924549876,0.0,Tecnologia e Eletrônicos
1106fe72d8d349daa85a1183335bdda4,1,259.9,10.75,umuarama,PR,479.0,,,,,,5355.0,umuarama,PR,,,Beleza e Saúde
11077b960f568dd6d5dddae3bdfaa69c,1,254.9,16.53,sao paulo,SP,300.0,,,,,,1280.0,sao paulo,SP,,,Tecnologia e Eletrônicos
1107e64e1795b6cf551a7044612e8bd8,1,143.99,17.85,ribeirao preto,SP,800.0,,,,,,12167.0,ribeirao preto,SP,,,Esportes e Lazer
110808d8c648f8737e1ba2fbdd5821c6,1,119.8,15.59,jau,SP,4250.0,,,,,,8000.0,jau,SP,,,Esportes e Lazer
110808d8c648f8737e1ba2fbdd5821c6,2,119.8,15.59,jau,SP,4250.0,,,,,,8000.0,jau,SP,,,Esportes e Lazer
1108314d5c8392f935550f4bb2ab3e34,1,39.9,13.86,sao paulo,SP,1900.0,taubate,,taubat,SP,53.76,8000.0,sao paulo,SP,118.15429636153026,0.0,Casa e Decoração
1109a323a5e20da772a2f7b3cb0f9af7,1,14.9,12.79,sao paulo,SP,167.0,taquaritinga,,taquaritinga,SP,27.69,704.0,sao paulo,SP,304.5525810176775,0.0,Tecnologia e Eletrônicos
110a462b79593be68884297cc9a31b3f,1,99.0,23.49,cachoeirinha,RS,2050.0,araras,SP,araras,SP,122.49,11880.0,cachoeirinha,RS,914.1386136923584,0.0,Casa e Decoração
110ac0768c3e3a78e2937b1cb1ea3395,1,25.5,15.1,bertioga,SP,150.0,,,,,,792.0,bertioga,SP,,,Tecnologia e Eletrônicos
110bb98db579131adc6f4d8bbd97c673,1,12.25,7.39,sao paulo,SP,175.0,,,valinhos,SP,39.28,3872.0,sao paulo,SP,74.2019825616021,0.0,Tecnologia e Eletrônicos
110bb98db579131adc6f4d8bbd97c673,2,12.25,7.39,sao paulo,SP,175.0,,,valinhos,SP,39.28,3872.0,sao paulo,SP,74.2019825616021,0.0,Tecnologia e Eletrônicos
110d11411569c88d2745d55180027f3e,1,49.9,20.84,itajai,SP,1950.0,,,,,,10240.0,itaja,SC,,,
110d534aef964d7dc718809cf07b9a3e,1,399.9,67.61,mogi guacu,SP,20500.0,,,,,,94192.0,mogi guau,SP,,,Casa e Decoração
110d5bc31762806d51b736cb4b58ad75,1,132.0,23.5,sao paulo,SP,1250.0,ipanema,MG,ipanema,MG,311.0,5760.0,sao paulo,SP,647.3548091596458,0.0,Beleza e Saúde
110d5bc31762806d51b736cb4b58ad75,2,132.0,23.5,sao paulo,SP,1250.0,ipanema,MG,ipanema,MG,311.0,5760.0,sao paulo,SP,647.3548091596458,0.0,Beleza e Saúde
110d9355d6338eab0a65a0cacdde5434,1,539.9,26.5,rio de janeiro rio de janeiro brasil,RJ,522.0,jaboatao dos guararapes,PE,jaboatao dos guararapes,PE,566.4,4160.0,rio de janeiro,RJ,1888.661324869035,0.0,
110da2b3965b649ac4bb999200ab9133,1,47.9,20.61,sao jose,SC,650.0,,,brasilia,DF,68.51,2240.0,sao jose,SC,1306.04439748197,0.0,
110db9a85229d82cf8223a0315afaf8f,1,75.0,13.08,sao paulo,SP,2600.0,,,,,,15000.0,sao paulo,SP,,,Casa e Decoração
110e1980401cf18f27590b4023ff5e32,1,226.99,19.5,sorocaba,SP,6038.0,sao paulo,,sao paulo,SP,246.49,40964.0,sorocaba,SP,80.90475030758383,0.0,
110e8ac89d295b26aff6fc751c94dbec,1,49.9,16.79,petropolis,RJ,100.0,,,,,,8000.0,petrpolis,RJ,,,Beleza e Saúde
110e9fcc6899b6a4d7e300e8b987dc45,1,110.0,8.88,hortolandia,SP,250.0,piracicaba,SP,piracicaba,SP,118.88,1650.0,hortolandia,SP,48.731758645020896,0.0,Beleza e Saúde
110f190bf49ab04f3ead4f860570e902,1,130.0,12.11,sao bernardo do campo,SP,1500.0,,,,,,9375.0,sao bernardo do campo,SP,,,Tecnologia e Eletrônicos
110f23195a2ddb2ccaad30b37bfacbbf,1,19.9,19.59,pocos de caldas,MG,2000.0,,,,,,4940.0,,,,,Casa e Decoração
110f23195a2ddb2ccaad30b37bfacbbf,2,16.9,19.59,pocos de caldas,MG,925.0,,,,,,3740.0,,,,,Casa e Decoração
110f6ca5866b291c8689e08bebf7f8f8,1,689.89,22.4,cascavel,PR,1500.0,,,,,,9075.0,cascavel,PR,,,Tecnologia e Eletrônicos
110fb617059394261537548c8124ee1e,1,169.9,19.49,mirandopolis,SP,3200.0,,,,,,20615.0,mirandopolis,SP,,,
11104e15dc0997a6ba0aaaf449f51160,1,44.9,5.56,piracicaba,SP,400.0,,,,,,600.0,piracicaba,SP,,,Casa e Decoração
11104e15dc0997a6ba0aaaf449f51160,2,14.99,11.13,piracicaba,SP,100.0,,,,,,720.0,piracicaba,SP,,,Beleza e Saúde
111094eb682a21da30ce35ad760ff478,1,45.9,8.27,salto,SP,300.0,,,,,,3496.0,salto,SP,,,Tecnologia e Eletrônicos
11112c53dc1c411e991ae06fafeef392,1,38.8,18.37,barueri,SP,270.0,pirai do sul,PR,pirai do sul,PR,57.17,3744.0,barueri,SP,331.18224448327646,1.0,
1111ae8786d1dd62967c733d41fa4bb3,1,289.9,21.52,curitiba,PR,1743.0,,,,,,18096.0,curitiba,PR,,,Esportes e Lazer
11120c214b9f50a8c39dbeec8685db6b,1,189.99,30.86,nilopolis,RJ,1666.0,,,,,,15600.0,nilopolis,RJ,,,Tecnologia e Eletrônicos
11120fb91d0191b1174ea4e37043ff39,1,122.99,36.63,sao luis,MA,700.0,canoas,RS,canoas,RS,159.62,5700.0,so lus,MA,3126.3762126448546,0.0,Beleza e Saúde
1112bad3c4cd355a36c9d51e7e8e57d1,1,69.9,17.23,campo limpo paulista,SP,10600.0,,,,,,34800.0,campo limpo paulista,SP,,,
1114091b46acad2586d4f3b4d9a24ad5,1,40.0,8.82,petropolis,RJ,400.0,,,,,,8320.0,petropolis,RJ,,,
11156cbbd16c21d0f876588915098a28,1,130.0,14.44,sao jose dos pinhais,PR,1600.0,,,sao goncalo,RJ,296.1,4554.0,sao jose dos pinhais,PR,701.3748509038122,0.0,Tecnologia e Eletrônicos
11156cbbd16c21d0f876588915098a28,2,130.0,21.66,sao bernardo do campo,SP,1450.0,,,sao goncalo,RJ,296.1,9375.0,sao bernardo do campo,SP,382.13980552319987,0.0,Tecnologia e Eletrônicos
1115a717309037cd119797dbdc7e57d7,1,78.0,9.36,guarulhos,SP,850.0,,,,,,13500.0,guarulhos,SP,,,
111647853c748737a4d90751bcc75db9,1,179.9,44.24,itaquaquecetuba,SP,16133.0,,,bebedouro,SP,224.14,92925.0,itaquaquecetuba,SP,357.3807569801262,0.0,Casa e Decoração
11164af6ef812e688fc012214add9b33,1,199.97,33.83,porto alegre,RS,2450.0,,,porto alegre,RS,233.8,43992.0,porto alegre,RS,3.2053522424525123,0.0,
11168fb56306d0f5da251c7531a8b4f6,1,97.49,12.64,praia grande,SP,1383.0,,,,,,22680.0,praia grande,SP,,,Beleza e Saúde
1116b4c0d6e3854854c9967dd1453113,1,79.0,22.37,campo limpo paulista,SP,8600.0,sao jose dos campos,SP,sao jose dos campos,SP,101.37,34800.0,campo limpo paulista,SP,91.57316650479262,0.0,
1116c22b8ac5fd55755a1357d17cb070,1,119.0,23.9,rio de janeiro,RJ,1450.0,,,,,,8970.0,rio de janeiro,RJ,,,Ferramentas e Construção
1116c3f9b18a7680ea8f531b11b4b15e,1,117.97,18.91,votorantim,SP,3550.0,,,,,,11440.0,votorantim,SP,,,Ferramentas e Construção
1116eef143ff0ec32867729b83df8530,1,69.9,19.98,sao paulo,SP,2600.0,,,,,,15000.0,sao paulo,SP,,,Casa e Decoração
11177b43d0995dfa2114ceefa2c0cc16,1,160.0,15.87,franca,SP,200.0,,,,,,2805.0,franca,SP,,,Beleza e Saúde
1117adefe1d6d759e691b366fa392487,1,122.99,9.06,guarulhos,SP,400.0,,,,,,3600.0,guarulhos,SP,,,
1118f05e23d1a8082fa47f8a377de658,1,113.1,8.21,sorocaba,SP,213.0,,,,,,2912.0,sorocaba,SP,,,
1118f05e23d1a8082fa47f8a377de658,2,113.1,8.21,sorocaba,SP,213.0,,,,,,2912.0,sorocaba,SP,,,
111a002be7f705e45e22716d9e7fd0d0,1,46.2,16.11,jaragua do sul,SC,550.0,,,,,,13600.0,jaragua do sul,SC,,,
111a002be7f705e45e22716d9e7fd0d0,2,46.2,16.11,jaragua do sul,SC,550.0,,,,,,13600.0,jaragua do sul,SC,,,
111ba12ad74e09e86c3d2918f56ccd20,1,159.0,13.55,amparo,SP,6200.0,,,,,,35840.0,amparo,SP,,,
111cad04d7595482f30e12764539fcbc,1,13.99,7.39,sao paulo,SP,200.0,,,,,,5148.0,sao paulo,SP,,,Beleza e Saúde
111d5d48ac06001d01f0b901ace3b327,1,104.0,15.48,navegantes,SC,450.0,,,,,,3042.0,navegantes,SC,,,Beleza e Saúde
111dc64700f0263f8001c38215036c92,1,22.32,15.26,belo horizonte,MG,200.0,sao paulo,,sao paulo,SP,37.58,2378.0,belo horizonte,MG,498.36672707228183,0.0,Tecnologia e Eletrônicos
111e8cdb5890a7e3beae3e717737ca51,1,4.2,11.85,francisco morato,SP,200.0,,,,,,1760.0,francisco morato,SP,,,
111fce057987458292c1deff2a05d6ff,1,49.9,14.22,joinville,SC,867.0,,,,,,4046.0,joinville,SC,,,Beleza e Saúde
111fd867f837d390ba296535e5ce8b92,1,179.9,12.28,osasco,SP,1300.0,sao paulo,,sao paulo,SP,192.18,21896.0,osasco,SP,15.906337659608692,0.0,
11200294ab90161f54f7effdea8d9466,1,89.9,13.65,piracicaba,SP,1300.0,,,,,,3080.0,piracicaba,SP,,,Casa e Decoração
11210d2ba14b85282d66a4c956724533,1,116.94,34.18,itaquaquecetuba,SP,7563.0,,,,,,113100.0,itaquaquecetuba,SP,,,Casa e Decoração
112111a8d83244d48e6fa1bfe62a8155,1,215.9,19.79,salto,SP,2050.0,,,,,,5000.0,salto,SP,,,
11213bccfe63e0bbbd624aaed30f199d,1,59.9,16.18,sao jose,SC,650.0,,,,,,2240.0,sao jose,SC,,,
1121eace8f44a76b9fea9b1d67d87aef,1,387.9,13.74,sao paulo,SP,1100.0,praia grande,,praia grande,SP,401.64,4000.0,sao paulo,SP,50.87287238650374,0.0,Esportes e Lazer
1123c02a909fe1c0f87f086bb60dcc55,1,369.99,15.14,itapecerica da serra,SP,6600.0,,,,,,39375.0,itapecerica da serra,SP,,,Utilidades Domésticas e Eletrodomésticos
11242fc97afd67d5b5a7e211aad24bb8,1,161.0,13.47,ibitinga,SP,2900.0,,,,,,23625.0,ibitinga,SP,,,Casa e Decoração
112490cce29341aee638288316388fe4,1,34.9,14.1,sete lagoas,MG,100.0,,,,,,1584.0,sete lagoas,MG,,,Moda e Acessórios
1124c329070977fbd414f046bba149d7,1,50.0,15.1,rio de janeiro,RJ,550.0,,,,,,5940.0,rio de janeiro,RJ,,,Casa e Decoração
1124e4ebba42a10ac32ef40dd8dd6475,1,39.0,13.85,ibitinga,SP,650.0,,,guaruja,SP,52.85,1710.0,ibitinga,SP,359.90898171692777,0.0,Casa e Decoração
1125c81efc6a16e16349a678434feac0,1,17.99,15.1,sao paulo,SP,200.0,,,,,,836.0,sao paulo,SP,,,Tecnologia e Eletrônicos
1126e3a4ac41a7be5c3cc650d36ccc54,1,149.9,19.15,guariba,SP,165.0,rio de janeiro,RJ,rio de janeiro,RJ,169.05,1920.0,guariba,SP,499.8824389830935,0.0,
1126e8ce51fcc395870c8fabcf7de709,1,42.99,11.32,pedreira,SP,1150.0,sao paulo,,sao paulo,SP,54.31,14375.0,pedreira,SP,88.67164940664338,1.0,Casa e Decoração
112909cbca6ebc18ce400189ea165cae,1,149.9,10.08,piracicaba,SP,1700.0,itapetininga,,itapetininga,SP,425.27,7616.0,piracicaba,SP,104.87320270315232,0.0,Casa e Decoração
112909cbca6ebc18ce400189ea165cae,2,114.9,17.74,piracicaba,SP,1600.0,itapetininga,,itapetininga,SP,425.27,7616.0,piracicaba,SP,104.87320270315232,0.0,Casa e Decoração
112909cbca6ebc18ce400189ea165cae,3,114.9,17.74,piracicaba,SP,1600.0,itapetininga,,itapetininga,SP,425.27,7616.0,piracicaba,SP,104.87320270315232,0.0,Casa e Decoração
1129997904eb031a05d781b6179078d7,1,79.9,9.37,sao paulo,SP,850.0,,,,,,10648.0,sao paulo,SP,,,
112a61419198a7ce9f0a908898e8507c,1,214.0,70.89,curitiba,PR,11450.0,,,,,,43706.0,curitiba,PR,,,
112b993827414a482ef6534e251fad3a,1,49.9,9.03,santa barbara doeste,SP,450.0,,,,,,3750.0,santa brbara doeste,SP,,,Casa e Decoração
112b993827414a482ef6534e251fad3a,2,49.9,9.03,santa barbara doeste,SP,400.0,,,,,,3750.0,santa brbara doeste,SP,,,Casa e Decoração
112ba690c4750a816a8862fefc3855b5,1,165.86,14.93,ibitinga,SP,2400.0,,,,,,42000.0,ibitinga,SP,,,Casa e Decoração
112d51fc31fb26262d2b28130947b467,1,212.0,14.14,guariba,SP,263.0,sao paulo,,sao paulo,SP,226.14,2652.0,guariba,SP,301.15124371462815,1.0,
112e22ce5f700d2155befd89a15b4a5b,1,37.88,8.88,sao paulo,SP,2650.0,sao paulo,,sao paulo,SP,46.76,9216.0,sao paulo,SP,30.188361938898385,0.0,
112e4bf33b48220e04bb8fac65cce36e,1,55.9,16.15,belo horizonte,MG,500.0,,,,,,34408.0,belo horizonte,MG,,,Esportes e Lazer
112eb6f37f1b9dabbced368fbbc6c9ef,1,99.0,8.85,sao paulo,SP,330.0,,,sao paulo,SP,107.85,4860.0,sao paulo,SP,6.343104814471854,0.0,Esportes e Lazer
112f1c24ebff7575c3829274cad94e28,1,85.0,36.69,sao paulo,SP,1700.0,,,,,,70000.0,sao paulo,SP,,,Casa e Decoração
112f6cd3047e7f158607233e26206398,1,74.9,44.99,penapolis,SP,10893.0,,,,,,127776.0,penapolis,SP,,,Casa e Decoração
112fa58c8aaa3064d45fca374120fd7e,1,34.9,22.06,maringa,PR,167.0,rio de janeiro,RJ,rio de janeiro,RJ,56.96,2700.0,maringa,PR,878.9127964323358,0.0,Utilidades Domésticas e Eletrodomésticos
11302d4542ca6da5b505416f9e04f0a8,1,39.99,17.6,scao jose do rio pardo,SP,1500.0,,,,,,48708.0,so jos do rio pardo,SP,,,
113035b11296fba96615d97215b9e301,1,134.9,13.28,sao paulo,SP,1600.0,,,,,,35000.0,sao paulo,SP,,,
