order_id,order_item_id,price,freight_value,product_weight_g,delivery_time,geolocation_city_customer,geolocation_state_customer,payment_value,product_volume,geolocation_city_seller,geolocation_state_seller,distancia_km,purchase_to_approval_days,approval_to_carrier_days,carrier_to_customer_days,categoria_principal
0a32ad9d3be8a5b1ce582225aa1cd166,1,28.9,12.69,450.0,7.95,sao paulo,SP,41.59,4800.0,ibitinga,SP,304.1600797760864,0.0,3.0,4.0,Casa e Decoração
0a32c98faaa09357e357a60d02704a3c,1,45.9,9.34,800.0,6.13,osasco,SP,55.24,8000.0,sao paulo,SP,11.289305789704112,0.0,0.0,4.0,Casa e Decoração
0a33a983476b5e9f23c0fc9f95c9682f,1,214.99,8.79,3300.0,8.92,campinas,SP,223.78,54000.0,sao paulo,SP,101.06085490622847,0.0,2.0,6.0,Casa e Decoração
0a36782ef456fa3a812be422d9a3f8db,1,125.9,22.59,200.0,12.89,resende,RJ,148.49,4312.0,curitiba,PR,589.6479835567903,0.0,3.0,9.0,
0a383b731ceafec6fe7047720b1ea52e,1,93.9,10.16,1200.0,19.8,curitiba,PR,328.45,17802.0,ibitinga,SP,406.5561384527885,1.0,0.0,17.0,Casa e Decoração
0a383b731ceafec6fe7047720b1ea52e,2,199.0,25.39,1700.0,19.8,curitiba,PR,328.45,18000.0,osasco,SP,323.51287148509647,1.0,0.0,17.0,Casa e Decoração
0a38b7de941db65679a11a300f782703,1,415.9,10.17,155.0,15.55,sao paulo,SP,426.07,1568.0,campinas,SP,84.37355802067633,0.0,13.0,1.0,Tecnologia e Eletrônicos
0a393be90b03100dcea4aa21f2e027ec,1,99.99,11.73,675.0,16.97,formosa,GO,231.94,11088.0,rio de janeiro,RJ,928.624217497119,0.0,3.0,13.0,
0a393be90b03100dcea4aa21f2e027ec,2,39.9,20.21,650.0,16.97,formosa,GO,231.94,26250.0,sao paulo,SP,894.9272090700928,0.0,3.0,13.0,Beleza e Saúde
0a393be90b03100dcea4aa21f2e027ec,3,39.9,20.21,900.0,16.97,formosa,GO,231.94,26250.0,sao paulo,SP,894.9272090700928,0.0,3.0,13.0,Beleza e Saúde
0a3bc687e8cb91f08d67838494a0e396,1,59.9,23.0,3890.0,26.34,maracaju,MS,82.9,36288.0,laranjal paulista,SP,770.7356865188463,0.0,1.0,24.0,
0a3c7a080b1152884a662e6da68906e7,1,29.0,11.85,250.0,9.8,fernao,SP,40.85,640.0,sao paulo,SP,317.13737114734306,0.0,3.0,6.0,
0a3de305844d2e1bf9a608e702ccd373,1,157.9,20.35,1650.0,11.93,araputanga,MT,178.25,21312.0,franca,SP,1284.0615015603626,0.0,2.0,8.0,Moda e Acessórios
0a3e09ae60d6eb7338e353c0c323eabf,1,139.9,17.23,7950.0,6.21,guarulhos,SP,157.13,31824.0,canoas,RS,853.3606467571482,0.0,2.0,3.0,
0a3fcfaf1098f95867cdeeb766561eae,1,41.9,17.78,400.0,13.62,rio de janeiro,RJ,59.68,3705.0,lajeado,RS,1121.4411345983772,1.0,4.0,7.0,Casa e Decoração
0a40f88667e7bbb7ef87efaa9a2177ea,1,109.9,13.79,1350.0,10.68,maua,SP,123.69,11352.0,ibitinga,SP,323.95300966010905,0.0,4.0,6.0,Casa e Decoração
0a42de5dfb223e924d95bccacc00fc78,1,119.9,25.39,1000.0,14.88,sao luis,MA,145.29,36000.0,sao paulo,SP,2355.8358447044034,0.0,1.0,13.0,
0a45b0373a9b1178357bb9d93243ed18,1,17.9,11.85,250.0,15.83,campo limpo paulista,SP,29.75,4800.0,ibitinga,SP,266.3090251834803,4.0,1.0,9.0,Casa e Decoração
0a45ff140fcaf02e1b09ca845b0ebb13,1,109.9,14.37,1750.0,3.06,vinhedo,SP,124.27,27000.0,cajamar,SP,43.535983534129834,0.0,1.0,1.0,
0a46b68a258a6a2a44012e312063afa9,1,25.0,15.1,450.0,16.13,telemaco borba,PR,40.1,8505.0,rio de janeiro,RJ,765.8462635192618,0.0,0.0,14.0,Beleza e Saúde
0a46f220430c5aeaea27e7ebc76bae76,1,49.9,14.52,133.0,18.63,maringa,PR,64.42,1170.0,sao ludgero,SC,611.9783805287619,0.0,3.0,14.0,Tecnologia e Eletrônicos
0a4717812af08b022a25c46f110d881d,1,29.9,14.08,200.0,12.09,congonhas,MG,43.98,4096.0,pocos de caldas,MG,313.66976712147226,0.0,1.0,9.0,Ferramentas e Construção
0a485e9f82800bf8b36ae34ad2a91aa2,1,27.99,25.63,300.0,13.72,paragominas,PA,53.62,816.0,sao paulo,SP,2295.4668110424695,0.0,4.0,9.0,Tecnologia e Eletrônicos
0a492dfba0efff86d173382ee6c65a1a,1,69.9,20.98,2600.0,15.98,reboucas,PR,90.88,15000.0,sao paulo,SP,457.1353073325037,2.0,1.0,12.0,Casa e Decoração
0a499296998c5b2e877297984bdf657c,1,15.75,14.52,178.0,22.16,sao goncalo,RJ,30.27,3366.0,so jos do rio preto,SP,686.5729911671064,0.0,0.0,21.0,Beleza e Saúde
0a4a2fccb27bd83a892fa503987a595b,1,38.5,24.84,950.0,20.68,santa luzia,PB,63.34,23625.0,ibitinga,SP,2092.8591232440267,0.0,4.0,16.0,Casa e Decoração
0a4e4a3dd6cacc3db584029b55817aac,1,89.8,24.94,4267.0,16.0,ilhabela,SP,114.74,39468.0,laranjal paulista,SP,266.3740221547083,0.0,7.0,8.0,
0a505a7b63a33e72ba4159e3db1208c9,1,24.0,15.1,100.0,8.28,guapimirim,RJ,39.1,1800.0,batatais,SP,508.7269904032819,0.0,1.0,7.0,Esportes e Lazer
0a50b1ae078d9638440048842b7cd5c4,1,547.99,26.71,2900.0,15.31,uberlndia,MG,574.7,10335.0,joinville,SC,814.0665760697211,1.0,5.0,8.0,
0a511bcdd22a725ca670b0102ac0be73,1,116.9,16.58,1800.0,40.91,rio de janeiro,RJ,133.48,4500.0,ibitinga,SP,576.7544689656326,3.0,8.0,29.0,Casa e Decoração
0a5235f11c613716411d3a631d55fc60,1,120.0,8.59,200.0,6.86,sao paulo,SP,128.59,5000.0,jacarei,SP,76.60314078675924,0.0,4.0,2.0,Tecnologia e Eletrônicos
0a52d1f5b66c689f3955b3711ba7cc17,1,119.0,17.27,250.0,37.08,iramaia,BA,136.27,352.0,sao paulo,SP,1303.7457916406122,0.0,1.0,35.0,
0a53864d69001a165085a6488ab75469,1,129.0,72.03,10750.0,14.31,salo,PE,256.09,58621.0,baependi,MG,1688.6792151130103,0.0,3.0,11.0,
0a53864d69001a165085a6488ab75469,2,55.0,0.06,1250.0,14.31,salo,PE,256.09,27000.0,pedreira,SP,1878.3057905813369,0.0,3.0,11.0,
0a53fca4f1040863a7aa5e7b0634ac09,1,39.9,14.1,200.0,3.01,sao paulo,SP,54.0,1875.0,belo horizonte,MG,495.2286443470672,0.0,0.0,2.0,
0a558295652f98bafe12e259c4d3fa26,1,180.0,14.25,200.0,14.22,resende,RJ,0.99,1080.0,rio de janeiro,RJ,121.44267857482534,1.0,1.0,11.0,Beleza e Saúde
0a576c94e0a66f147bb4d6949602b85c,1,153.2,13.41,450.0,8.33,sao paulo,SP,166.61,2496.0,ribeirao preto,SP,287.7100842072397,0.0,1.0,7.0,
0a5862d87bffd3cfdc0615c7aafcf408,1,29.9,14.08,200.0,17.42,campinas,SP,43.98,4096.0,pocos de caldas,MG,135.04342968805454,0.0,5.0,12.0,Ferramentas e Construção
0a586d5cf2a2538846e577316dab5443,1,69.9,,850.0,8.7,porto alegre,RS,81.78,10098.0,caxias do sul,RS,97.23392576878705,1.0,5.0,2.0,Esportes e Lazer
0a58de38cd66544f6bbe4f5ab326e5f6,1,100.0,23.29,15800.0,3.95,carapicuiba,SP,123.29,68250.0,itapevi,SP,9.780092938594647,0.0,2.0,1.0,Tecnologia e Eletrônicos
0a59027d2270c523a10d1c29e6c53a71,1,55.5,17.13,1300.0,15.09,itapira,SP,72.63,6450.0,tres coracoes,MG,182.73506706079496,0.0,9.0,6.0,Casa e Decoração
0a5a2c824e893eb66abd0d869f6c45e6,1,38.4,15.1,1400.0,8.83,campos dos goytacazes,RJ,160.5,12000.0,sao paulo,SP,574.0145477168617,0.0,1.0,6.0,Casa e Decoração
0a5a2c824e893eb66abd0d869f6c45e6,2,38.4,15.1,1400.0,8.83,campos dos goytacazes,RJ,160.5,12000.0,sao paulo,SP,574.0145477168617,0.0,1.0,6.0,Casa e Decoração
0a5a2c824e893eb66abd0d869f6c45e6,3,38.4,15.1,1400.0,8.83,campos dos goytacazes,RJ,160.5,12000.0,sao paulo,SP,574.0145477168617,0.0,1.0,6.0,Casa e Decoração
0a5a672ddd7b5921439a990ff8efbb1b,1,20.0,29.55,100.0,13.14,juazeiro do norte,CE,49.55,1280.0,porto alegre,RS,2824.1726807343857,4.0,3.0,5.0,
0a5d7e24850c68bf00d39bd62a9a45ee,1,62.9,17.35,400.0,18.77,maca,RJ,80.25,14000.0,timbo,SC,902.5515976524026,0.0,11.0,6.0,Esportes e Lazer
0a5e1bafba05f64884feb58a0bd822a0,1,129.0,25.67,1300.0,12.92,teresina,PI,154.67,7500.0,sao paulo,SP,2103.5966610370433,0.0,2.0,9.0,Esportes e Lazer
0a6003474a7471ca13dbdb23b2c04ec6,1,99.9,18.94,750.0,17.47,salvador,BA,118.84,9900.0,sao paulo,SP,1464.6296586545413,3.0,1.0,12.0,Casa e Decoração
0a62a2ee479a419db8aebf78129b2f5e,1,113.57,18.04,835.0,11.96,curitiba,PR,131.61,11880.0,ibitinga,SP,405.9532727819099,0.0,1.0,10.0,Casa e Decoração
0a6312b2e86fe734ebbddaae7fabd14d,1,149.0,15.21,300.0,4.7,patos de minas,MG,164.21,640.0,sao paulo,SP,564.6472789604986,0.0,1.0,3.0,
0a631e92a5097a6cd94c5b7002778938,1,81.0,8.31,15100.0,34.16,itu,SP,89.31,8526.0,praia grande,SP,118.85544376149983,0.0,27.0,6.0,Utilidades Domésticas e Eletrodomésticos
0a65d1c730fc9bce9b5d353ff4f81bbe,1,34.99,17.6,600.0,12.84,maringa,PR,105.18,6750.0,indaiatuba,SP,481.3039964907452,0.0,5.0,7.0,Casa e Decoração
0a65d1c730fc9bce9b5d353ff4f81bbe,2,34.99,17.6,600.0,12.84,maringa,PR,105.18,6750.0,indaiatuba,SP,481.3039964907452,0.0,5.0,7.0,Casa e Decoração
0a66244c735378791bf14412b6c97df0,1,259.0,17.11,400.0,5.8,porto alegre,RS,276.11,3328.0,sao paulo,SP,844.3709127339216,0.0,0.0,4.0,
0a6667b832116a7484ae779b7b0b91c0,1,145.35,9.83,700.0,3.49,mogi das cruzes,SP,155.18,2052.0,sao paulo,SP,40.83748562224758,0.0,0.0,2.0,"Livros, Música e Entretenimento"
0a671900301b8fcb176e26d685aa7fb2,1,64.9,8.72,350.0,5.99,rio claro,SP,73.62,3993.0,sao paulo,SP,156.8955370109768,1.0,1.0,2.0,Ferramentas e Construção
0a681d622e6b5d09ddfa071a5785c916,1,329.0,39.6,9150.0,9.37,queimados,RJ,368.6,8712.0,curitiba,PR,646.070921847527,0.0,1.0,7.0,Ferramentas e Construção
0a6a4a209e43892afeacdecd8a5cfdff,1,47.0,16.11,700.0,6.98,ouro preto,MG,63.11,27000.0,santos,SP,491.18852116067785,0.0,0.0,5.0,Casa e Decoração
0a6b605082c96184ffbfcee379404d6e,1,56.99,14.15,400.0,10.78,brasilia,DF,71.14,2178.0,santo andre,SP,885.420058664046,0.0,3.0,7.0,Beleza e Saúde
0a6b6d3fb4616f5b647bc8b0b8f69e0d,1,37.9,15.1,240.0,21.21,itaquaquecetuba,SP,53.0,3192.0,navegantes,SC,437.634786860412,1.0,1.0,18.0,Beleza e Saúde
0a6c8aa5c12b86c6f96308839eb7417b,1,47.7,15.1,3600.0,5.73,sao paulo,SP,125.6,31104.0,blumenau,SC,436.4550731646428,0.0,0.0,5.0,
0a6c8aa5c12b86c6f96308839eb7417b,2,47.7,15.1,3600.0,5.73,sao paulo,SP,125.6,31104.0,blumenau,SC,436.4550731646428,0.0,0.0,5.0,
0a6e242b5cf18e140304453da637866b,1,32.0,25.63,100.0,16.99,dom eliseu,PA,57.63,2288.0,sao paulo,SP,2137.842917704944,1.0,0.0,14.0,Moda e Acessórios
0a6f6183affc58729c775e30654be436,1,35.0,8.88,850.0,4.88,guarulhos,SP,43.88,10000.0,sao paulo,SP,15.198250629041228,1.0,0.0,2.0,Casa e Decoração
0a6fa9e79a320b107d846fdf76af5901,1,59.9,25.7,200.0,30.15,cangucu,RS,85.6,4320.0,belo horizonte,MG,1546.3652462779912,0.0,5.0,24.0,
0a703303bdedfaa80afd4eb17280f2d1,1,629.9,24.9,2800.0,13.02,osasco,SP,654.8,28880.0,formiga,MG,363.7704510197389,0.0,1.0,11.0,Casa e Decoração
0a70b96b1997e3c8953bfa4254ad1144,1,69.9,14.58,2525.0,17.98,tiete,SP,84.48,19712.0,penapolis,SP,306.4886245613572,2.0,6.0,9.0,
0a70fd0f23f627d0cc1ea16cb4169393,1,39.9,16.79,250.0,12.32,volta redonda,RJ,56.69,2816.0,videira,SC,864.3295331450186,0.0,3.0,8.0,
0a721c801fb74738e32f7ffc3c068a46,1,29.99,15.1,300.0,16.2,indiara,GO,46.92,816.0,sao paulo,SP,802.0935652237907,0.0,0.0,15.0,Tecnologia e Eletrônicos
0a721c801fb74738e32f7ffc3c068a46,2,24.99,15.1,300.0,16.2,indiara,GO,46.92,816.0,sao paulo,SP,802.0935652237907,0.0,0.0,15.0,Tecnologia e Eletrônicos
0a7224dae678203f5b1a0715b55ed4d0,1,140.0,26.26,170.0,30.12,sao domingos do norte,ES,166.26,1840.0,curitiba,PR,1131.7478130920902,1.0,21.0,6.0,Tecnologia e Eletrônicos
0a74dbb3f48ca542f83c5911f24e472d,1,25.0,14.52,100.0,6.83,sao joaquim,SC,39.52,924.0,castro,PR,388.734572030545,0.0,2.0,4.0,Beleza e Saúde
0a750178e6d58c01a64d8d939cdca0c0,1,27.9,15.1,350.0,17.65,rio de janeiro,RJ,43.0,4608.0,ibitinga,SP,556.3143586713843,0.0,1.0,15.0,
0a75d2b40c23e608bc7bac42a6c8e508,1,179.0,27.49,7650.0,19.04,belo horizonte,MG,206.49,8000.0,ilicinea,MG,220.40498429658012,1.0,0.0,17.0,Ferramentas e Construção
0a76ae785560c5882874b2738c60d958,1,10.75,15.1,450.0,14.9,planaltina do parana,PR,25.85,3328.0,nova iguau,RJ,970.8903417295595,1.0,3.0,9.0,
0a77b770428bccbea7f9dbf8aec5d6ae,1,69.99,23.36,1200.0,21.72,vilhena,RO,653.64,5984.0,sao paulo,SP,1857.1304585804482,0.0,3.0,17.0,Casa e Decoração
0a77b770428bccbea7f9dbf8aec5d6ae,2,280.0,84.96,4000.0,21.72,vilhena,RO,653.64,43680.0,sao paulo,SP,1876.0467011128799,0.0,3.0,17.0,Casa e Decoração
0a77b770428bccbea7f9dbf8aec5d6ae,3,81.8,20.18,1300.0,21.72,vilhena,RO,653.64,7875.0,ibitinga,SP,1563.6502432783611,0.0,3.0,17.0,Casa e Decoração
0a77b770428bccbea7f9dbf8aec5d6ae,4,69.99,23.36,1200.0,21.72,vilhena,RO,653.64,5984.0,sao paulo,SP,1857.1304585804482,0.0,3.0,17.0,Casa e Decoração
0a7888b4a8bdf63a03f4e7db63a6fc59,1,59.9,25.7,50.0,17.99,picos,PI,85.6,1287.0,brasilia,DF,1197.7242324576885,0.0,1.0,16.0,Tecnologia e Eletrônicos
0a791a17784db64bbc47f6b666011d9e,1,45.0,16.11,3150.0,8.29,mesquita,RJ,61.11,33930.0,campo limpo paulista,SP,344.465461176862,0.0,0.0,7.0,
0a7a3bb3bfcebd9e89241cf037c3bc85,1,69.77,14.24,100.0,9.9,fazenda rio grande,PR,84.01,1232.0,guarulhos,SP,372.9244479063939,0.0,1.0,7.0,
0a7af36dc9b46e0920a68a9e2ee2198e,1,73.5,25.06,350.0,24.98,altos,PI,98.56,47628.0,sao paulo,SP,2101.1693115239254,1.0,2.0,21.0,
0a7cf771945fa809fa47399a1ba0eeaa,1,64.99,16.15,350.0,11.43,afonso claudio,ES,81.14,5625.0,santo andre,SP,684.3465414763102,0.0,6.0,5.0,Beleza e Saúde
0a7dd1e47d756727fdfe4b0daf9a655b,1,210.0,14.02,2600.0,8.24,santos,SP,224.02,9360.0,sao paulo,SP,64.82967973388655,2.0,1.0,4.0,Casa e Decoração
0a80da8a2e86f5f401c7514602bc1105,1,34.99,28.97,200.0,32.88,boa vista,RR,63.96,627.0,sao paulo,SP,3314.523985475358,3.0,2.0,26.0,Tecnologia e Eletrônicos
0a814fddd9db7c515225361a87b607bb,1,29.9,19.32,250.0,11.89,porto alegre,RS,49.22,10000.0,campo limpo paulista,SP,887.1358379206954,0.0,2.0,9.0,
0a82501b7148667eaff8dc8811a58f06,1,119.9,21.68,3450.0,6.77,sao paulo,SP,141.58,4800.0,porto alegre,RS,848.3209920347259,0.0,3.0,2.0,Esportes e Lazer
0a84b71d2fd93eeae49d3149a3e08003,1,149.98,25.89,3450.0,41.86,rio de janeiro,RJ,175.87,15375.0,ibitinga,SP,592.0886330073215,2.0,0.0,38.0,Casa e Decoração
0a84fbd88ba3278bbb66308e79b2f416,1,399.99,14.19,1410.0,5.9,mage,RJ,414.18,43524.0,rio de janeiro,RJ,38.44940499197256,0.0,0.0,5.0,
0a859572e5956923f4b083363aae7d7b,1,190.9,14.36,550.0,10.96,itaqui,RS,205.26,6664.0,parai,RS,467.91255210595347,0.0,1.0,9.0,Tecnologia e Eletrônicos
0a864e1c3705f361a953b0f2cc47a60e,1,25.95,14.52,500.0,7.98,belo horizonte,MG,40.47,3648.0,sao carlos,SP,466.3747831168046,1.0,0.0,6.0,
0a8724bf3ecd49bce712851bbbecaf35,1,39.0,14.1,200.0,13.83,sao paulo,SP,53.1,4158.0,,,,1.0,4.0,7.0,
0a8758ec6f399b52f2ecb7b1a0c4c16c,1,49.0,17.67,1750.0,14.15,brasilia,DF,66.67,32560.0,sao jose do rio preto,SP,561.590641113951,0.0,4.0,10.0,Ferramentas e Construção
0a87a60c5403e51a0e85e4ed7c3c2bdf,1,239.99,21.17,2400.0,41.27,nova iguacu,RJ,261.16,15750.0,sao paulo,SP,327.1943079429995,0.0,3.0,38.0,Esportes e Lazer
0a87de586a94b42f2294c207845674ab,1,99.0,14.44,850.0,6.3,rio de janeiro,RJ,113.44,2520.0,itapecerica da serra,SP,366.5635259109536,0.0,0.0,6.0,
0a89bc2ec7e822a78b0cef45518d6217,1,399.9,28.08,350.0,10.69,toritama,PE,427.98,1936.0,sumare,SP,2036.9896510937956,0.0,0.0,9.0,
0a8ab5666933ac4865f2c36c5e7b5a0c,1,415.0,,600.0,16.04,fernandopolis,SP,429.41,8000.0,jau,SP,283.9566528383411,0.0,8.0,7.0,Beleza e Saúde
0a8ad519fc5624a7862124decee24b27,1,89.9,17.07,3717.0,18.35,rio negrinho,SC,106.97,72000.0,rio de janeiro,RJ,722.5941815725766,0.0,1.0,17.0,Esportes e Lazer
0a8b7ed1fb705a8af99575dc742cd328,1,52.9,13.39,1350.0,8.29,capo bonito,SP,66.29,5040.0,barueri,SP,161.0941075792295,0.0,5.0,3.0,
0a8bacdc71ec2a99fcc75baf60f64439,1,49.9,17.6,1500.0,14.17,rio de janeiro,RJ,135.0,19800.0,sao jose do rio preto,SP,680.723980409044,0.0,3.0,10.0,Ferramentas e Construção
0a8bacdc71ec2a99fcc75baf60f64439,2,49.9,17.6,1500.0,14.17,rio de janeiro,RJ,135.0,19800.0,sao jose do rio preto,SP,680.723980409044,0.0,3.0,10.0,Ferramentas e Construção
0a8c0300318aedd7b66f6dbc27409ece,1,74.9,16.28,900.0,34.36,joinville,SC,91.18,7616.0,piracicaba,SP,417.35565215964675,0.0,0.0,33.0,Casa e Decoração
0a8c0b59c2efaacc405838782a56c156,1,100.0,13.72,1900.0,7.65,sao paulo,SP,113.72,56980.0,campo limpo paulista,SP,45.47439198686685,0.0,2.0,4.0,
0a8c76aaf89178fd0f7655214a6b5223,1,60.0,14.17,200.0,7.61,curitiba,PR,74.17,1960.0,sao paulo,SP,339.6129059253775,0.0,1.0,6.0,Esportes e Lazer
0a8c95289dc386957c00a84dcc054d5e,1,117.3,17.53,4105.0,10.22,monte siao,MG,134.83,44890.0,guarulhos,SP,115.40667435244971,0.0,2.0,7.0,
0a8d9ed968d08daf5ef8a5cbf0bbe833,1,19.99,15.23,200.0,14.49,florianopolis,SC,35.22,8000.0,sao paulo,SP,486.9771807941849,1.0,3.0,9.0,
0a8e3f635501e67cdbd29e6ae3bda9ba,1,17.9,15.23,150.0,9.25,rio de janeiro,RJ,33.13,800.0,sao paulo,SP,353.81172874133136,0.0,1.0,8.0,
0a8f35ef46160ef897c27ba8c423d823,1,44.9,14.52,400.0,36.84,sao jose,SC,59.42,7500.0,sao paulo,SP,490.2716081153334,0.0,0.0,36.0,
0a8f8c393d9dbc5901daf7d157afc427,1,32.99,15.1,100.0,12.81,farroupilha,RS,13.64,1140.0,sao paulo,SP,797.5596211852417,0.0,3.0,8.0,Tecnologia e Eletrônicos
0a8fa6b5910d2d1326480e5837f6b51f,1,120.9,18.1,7050.0,7.0,foz do iguacu,PR,139.0,43400.0,canoas,RS,590.109225109871,0.0,0.0,6.0,
0a9290cec2889b113c83f052547448f1,1,89.9,11.83,1500.0,11.17,maua,SP,101.73,20000.0,sao paulo,SP,25.8786618169413,0.0,10.0,1.0,
0a93b40850d3f4becf2f276666e01340,1,22.9,15.1,300.0,41.34,campo bom,RS,38.0,1512.0,salto,SP,811.6763619935907,30.0,1.0,9.0,Esportes e Lazer
0a95a336d341691ae0e6359713af3cd3,1,289.9,15.78,200.0,9.02,sao paulo,SP,305.68,704.0,colombo,PR,325.1558311662641,0.0,2.0,6.0,
0a9716da94d89975e6637874280aadad,1,69.9,13.08,2600.0,4.45,mogi das cruzes,SP,165.96,15000.0,sao paulo,SP,60.16610040835732,0.0,3.0,0.0,Casa e Decoração
0a9716da94d89975e6637874280aadad,2,69.9,13.08,2600.0,4.45,mogi das cruzes,SP,165.96,15000.0,sao paulo,SP,60.16610040835732,0.0,3.0,0.0,Casa e Decoração
0a979eab29ef830d6363887a00907fb3,1,80.9,12.7,207.0,8.24,lenis paulista,SP,93.6,2652.0,maringa,PR,332.3126989645985,0.0,0.0,6.0,Tecnologia e Eletrônicos
0a97f36e62839a22eb00bcc9a9160e70,1,18.9,42.38,175.0,20.12,pocinhos,PB,61.28,5760.0,maringa,PR,2485.148171099826,0.0,4.0,15.0,Tecnologia e Eletrônicos
0a9c38d73482b8d81ae7f7ccc5d8796c,1,205.0,26.27,4600.0,23.41,uba,MG,231.27,57000.0,sao paulo,SP,468.5430295060368,1.0,4.0,17.0,Casa e Decoração
0a9c633395c19d5fa38b9e5313db37a6,1,999.0,26.48,15800.0,19.19,florianopolis,SC,1025.48,134292.0,santa brbara doeste,SP,530.5092730077904,0.0,0.0,18.0,
0a9d793da20eb89ec326c840c46d7a9b,1,29.99,7.78,350.0,7.74,sao paulo,SP,37.77,816.0,sao paulo,SP,10.055914483954416,0.0,4.0,2.0,Tecnologia e Eletrônicos
0a9de604052383d06ffc7a3390c727cc,1,59.9,17.67,1850.0,12.78,sao gabriel,RS,77.57,32560.0,sao jose do rio preto,SP,1168.4254690756256,0.0,4.0,7.0,Ferramentas e Construção
0a9f89404bdc46f9d6be1c8c0226ba85,1,99.9,22.57,2500.0,13.92,belo horizonte,MG,122.47,12000.0,curitiba,PR,829.8380336005241,0.0,4.0,9.0,Casa e Decoração
0a9fc736e210f495e2023d3a9e10319a,1,89.9,12.33,1350.0,7.92,guaruja,SP,204.46,3080.0,piracicaba,SP,195.22633644454115,0.0,2.0,5.0,Casa e Decoração
0a9fc736e210f495e2023d3a9e10319a,2,89.9,12.33,1300.0,7.92,guaruja,SP,204.46,3080.0,piracicaba,SP,195.22633644454115,0.0,2.0,5.0,Casa e Decoração
0aa1d9509ae8e0c76c03ad7ba91dc81a,1,136.9,43.37,2200.0,13.35,mossoro,RN,180.27,6075.0,sao paulo,SP,2261.2829627507626,0.0,6.0,7.0,Beleza e Saúde
0aa240e0cbbe794b5470e659a22b614b,1,65.0,17.88,1032.0,11.81,belo horizonte,MG,82.88,4080.0,rio do sul,SC,1003.1798417236728,3.0,1.0,6.0,Esportes e Lazer
0aa31b21d8142ae99420dec2c667e869,1,120.0,18.92,3500.0,8.42,catanduva,SP,138.92,18900.0,sao paulo,SP,369.6665499956618,0.0,1.0,7.0,Beleza e Saúde
0aa6d207e7ba004eef415715c25765ce,1,99.9,18.58,500.0,5.34,cachoeiro de itapemirim,ES,118.48,8960.0,sao paulo,SP,651.7385830847122,0.0,1.0,3.0,
0aa86627eca7db30ae324772cc15ff7d,1,139.9,12.18,1380.0,3.94,americana,SP,304.16,25992.0,sao paulo,SP,103.71136893116399,0.0,1.0,2.0,
0aa86627eca7db30ae324772cc15ff7d,2,139.9,12.18,3305.0,3.94,americana,SP,304.16,25992.0,sao paulo,SP,103.71136893116399,0.0,1.0,2.0,
0aa9e8581362267ddb91df2f3a64f811,1,89.5,13.75,353.0,7.2,praia grande,SP,103.25,5520.0,maringa,PR,554.454005765841,0.0,1.0,6.0,Esportes e Lazer
0aaa4cd49d3624258b908c2abdf189cc,1,118.0,26.11,400.0,24.24,juazeiro do norte,CE,144.11,4693.0,santo andre,SP,1983.5618264016944,0.0,3.0,21.0,Beleza e Saúde
0aaab3c070a479ff8654a14d13ea750a,1,63.0,64.02,13700.0,27.42,barreiras,BA,127.02,2002.0,claudio,MG,922.2301763239677,0.0,6.0,20.0,Esportes e Lazer
0aac3f6d27bb6ca9544b436813cec8aa,1,129.99,17.16,1200.0,7.84,sao paulo,SP,147.15,26400.0,curitiba,PR,334.62453972258845,0.0,1.0,4.0,Esportes e Lazer
0aad58aeffa6b60c76d25a4bcda14815,1,99.99,16.95,1400.0,10.2,curitiba,PR,116.94,8000.0,rio de janeiro,RJ,684.340672873697,0.0,3.0,7.0,
0aaf52291c13507e7fe4f565f079ad9a,1,48.0,15.56,1100.0,6.41,uberaba,MG,0.96,8000.0,sao paulo,SP,441.9944048279923,0.0,2.0,4.0,Ferramentas e Construção
0aaf8268ec2a56cb1befff78bd5cc190,1,85.8,12.1,400.0,4.35,sao paulo,SP,97.9,4719.0,amparo,SP,102.7001442279755,0.0,1.0,2.0,
0ab0adc81c98426d2cde86ab2ba52bc3,1,49.9,14.52,700.0,8.89,belo horizonte,MG,64.42,8096.0,santa brbara doeste,SP,473.03751977795866,0.0,4.0,4.0,Casa e Decoração
0ab0e6cc12734a3c6311f9a0db8b2555,1,15.0,15.79,100.0,23.93,salvador,BA,30.79,2800.0,sao paulo,SP,1452.8374213260759,0.0,2.0,21.0,Tecnologia e Eletrônicos
0ab29b3ae0c49bff1cfb0b0137c20da5,1,39.9,16.79,200.0,8.73,eunapolis,BA,56.69,1875.0,belo horizonte,MG,603.8813383196876,0.0,0.0,7.0,Tecnologia e Eletrônicos
0ab421a822cfefda840345b69417962d,1,24.0,15.1,250.0,35.25,feliz,RS,39.1,5984.0,sao paulo,SP,816.2888316653946,0.0,4.0,29.0,Esportes e Lazer
0ab4790a52443a30df72f298b03077db,1,167.99,17.76,950.0,5.36,blumenau,SC,224.83,3445.0,joinville,SC,78.79190932092783,0.0,2.0,2.0,
0ab4790a52443a30df72f298b03077db,2,37.99,1.09,1900.0,5.36,blumenau,SC,224.83,5400.0,joinville,SC,78.79190932092783,0.0,2.0,2.0,Ferramentas e Construção
0ab49faaefb509c82d19a0d26239a4e3,1,146.99,41.02,16150.0,18.11,assis,SP,188.01,45360.0,itaquaquecetuba,SP,423.5501882085964,0.0,8.0,9.0,Casa e Decoração
